公司代號,公司簡稱,財務結構-負債佔資產比率(%),財務結構-長期資金佔不動產、廠房及設備比率(%),償債能力-流動比率(%),償債能力-速動比率(%),償債能力-利息保障倍數(%),經營能力-應收款項週轉率(次),經營能力-平均收現日數,經營能力-存貨週轉率(次),經營能力-平均售貨日數,經營能力-不動產、廠房及設備週轉率(次),經營能力-總資產週轉率(次),獲利能力-資產報酬率(%),獲利能力-權益報酬率(%),獲利能力-稅前純益佔實收資本比率(%),獲利能力-純益率(%),獲利能力-每股盈餘(元),現金流量-現金流量比率(%),現金流量-現金流量允當比率(%),現金流量-現金再投資比率(%)
2404,漢唐,60.26,897.6,144.04,126.41,599956.36,3.75,97.33,0.21,1738.09,16.78,0.75,7.99,20.26,73.27,10.71,5.1,33.01,191.13,22.24
2405,浩鑫,26.31,730.13,332.12,282.63,-44.68,3.38,107.98,7,52.14,9.98,0.99,-3.07,-4.22,-4.71,-3.16,-0.46,10.15,189.31,3.34
2406,國碩,70.8,171.8,131.17,98.21,-5.41,2.84,128.52,4.16,87.74,1.63,0.51,-9.85,-31.79,-77.17,-21.83,-7.78,-8.24,3.79,-5.13
2408,南亞科,12.37,157.78,424.44,366.56,92,7.68,47.52,5.15,70.87,0.71,0.38,28.27,37,140.07,73.37,14.36,154.33,112.39,8
2409,友達,49,145.7,168,142.3,12.1,7.7,47.4,10.7,34.11,1.5,0.8,7.5,14.2,40.9,8.9,3.36,78.7,160.6,7.3
2412,中華電,17.19,135.48,132.24,113.86,219134.65,6.8,53.67,6.93,52.66,0.78,0.51,8.92,10.75,61.87,17.6,5.01,118.24,111.59,3.28
2413,環科,62.29,232.37,139.48,98.62,-3.38,5,73,3.79,96.3,3.35,0.82,-2.39,-6.99,-9.3,-3.55,-0.98,8.69,1.95,4.28
2414,精技,47.85,304.4,169.53,116.85,54.64,5.97,61.13,10.85,33.64,16.22,2.8,4.67,9.09,21.07,1.64,1.59,23.84,144.77,11.22
2415,錩新,58.72,239.67,133.34,108.31,5.72,5.66,64.48,3.61,101.1,2.47,0.49,4.16,7.31,27.22,6.24,1.65,10.68,39.29,5.78
2417,圓剛,13.55,255.33,427.6,357.02,NA,8.87,41.14,3.45,105.79,1.55,0.53,-0.01,-0.02,-0.01,-0.02,-0.3,-0.35,-40.9,-4.7
2419,仲琦,46.9,449.2,216.64,157.61,14.67,5.81,62.82,3.98,91.7,7.56,1.07,5.59,9.37,21.82,4.82,1.42,37.1,97.19,12.73
2420,新巨,55.46,328.9,144.95,106.93,13.91,5.24,69.65,2.52,144.84,2.08,0.44,7.23,15.34,35.4,15.76,3.02,12.69,155.32,-3.64
2421,建準,52.64,201.13,148.98,106.07,62.1,3.91,93.35,5.44,67.09,4.89,1.27,7.84,16.1,33.56,6.06,2.62,19,77.3,4.61
2423,固緯,26.99,276.98,303.97,187.33,257.2,3.34,109.28,1.56,233.97,2.82,0.76,9.39,12.91,25.24,12.3,1.96,53.1,118.87,6.16
2424,隴華,1.35,7111.73,7624.98,7585.88,0,16.28,22.42,14.29,25.54,5.92,0.06,-11.38,-11.52,-16.57,-201.42,-1.64,-811.34,231.5,-8.83
2425,承啟,13.31,1283.08,699.66,655.21,-35.9,4.29,85.08,37.86,9.64,41.33,2.9,-2.56,-3.23,-5.29,-0.99,-0.52,134.92,60.17,18.33
2426,鼎元,43.07,243.73,187.34,150.55,8.69,3.1,117.74,2.67,136.7,2.24,0.54,2.72,3.91,4.77,4.58,0.66,15.17,110.55,1.38
2427,三商電,53.13,409.04,145.97,66.79,692.53,3.98,91.7,2.02,180.69,5.95,0.78,2.04,3.39,4.75,2.24,0.39,0,15.62,-1.52
2428,興勤,26.14,353.5,407.35,325.9,523.85,3.02,120.86,3.78,96.56,3.34,0.77,14.44,20.21,116.06,18.54,8.47,82.78,114.74,7.61
2429,銘旺科,70.4,99.37,70.59,53.57,0.56,4.09,89.24,7.69,47.46,2.55,1.06,-6.95,-26.34,-1.25,-7.34,-2.21,14.95,13.93,14.14
2430,燦坤,52.77,140.4,101.09,38.37,98757,134.45,2.71,6.17,59.15,5.67,2.08,2.72,5.7,17.69,1.31,1.64,15.96,67.86,7.43
2431,聯昌,34.3,532.74,220.59,169.3,-20.03,4.6,79.34,4.74,77,7.32,0.88,-1.29,-2.36,-3.89,-1.66,-0.34,-9.91,-111.59,-4.43
2433,互盛電,46.48,156.81,121.6,100.46,4191.13,7.99,45.68,4.04,90.34,1.1,0.48,7.44,13.48,44.77,15.24,3.85,58.95,53.03,16.27
2434,統懋,44.66,128.08,150.46,74.46,-2416.26,1.28,285.15,1.68,217.26,0.44,0.25,-11.89,-20.49,-17.61,-49.45,-1.83,-28.83,-112.25,-3.71
2436,偉詮電,22.54,1665.64,447.1,396.02,72.97,3.25,112.3,4.66,78.32,11.52,0.6,5.78,7.27,11.69,9.48,1.02,1.37,9.84,-2.72
2438,翔耀,20.24,190.72,303.54,278.77,2.75,2.92,125,6.76,53.99,1.03,0.47,-1.4,-2.11,0.62,-3.55,-0.81,108.39,175.23,9.84
2439,美律,48.01,898.89,142.55,124.24,159.67,5.29,68.99,12.79,28.53,18.39,1.28,19.89,35.08,212.36,13.58,18.94,16.96,154.65,4.08
2440,太空梭,53.52,381.61,126.28,102.04,610.14,3.55,102.81,10.79,33.82,9.79,1.2,5.74,10.07,8.97,3.78,0.84,-22.99,-334.04,-37.53
2441,超豐,14.42,168.42,311.93,275.72,NA,4.5,81.11,10.21,35.74,1.35,0.67,14.13,16.65,52.01,20.99,4.41,185.79,1.02,11.51
2442,新美齊,65.27,2508.88,142.4,39.74,-10.74,14.29,25.54,0.45,811.11,16.24,0.3,-1.48,-4.28,-4.28,-5.29,-0.44,-4.87,-62.35,-7.67
2443,億麗,21.65,224.42,262.98,178.73,0.89,4.51,80.93,4.32,84.49,1.35,0.41,-14.72,-17.95,-18.84,-35.03,-1.89,-120.27,40.37,-56.35
2444,兆勁,22.35,236.03,244.37,177.9,2.69,7.78,46.91,6.9,52.89,3.09,0.94,1.21,1.23,1.25,0.86,0.14,23.38,144.77,3.26
2448,晶電,20.9,235.4,269.36,202.35,9.15,2.27,160.79,3.76,97.07,0.98,0.37,2.78,3.24,17.67,6.67,1.55,72.09,121.07,7.8
2449,京元電子,39.13,126.43,164.18,151.59,15.85,4.26,85.68,23.83,15.31,0.71,0.46,5.65,9.16,24.05,11.35,1.88,129.5,88.93,7.15
2450,神腦,42.42,604.71,180.4,120.17,179.65,14.89,24.51,13.71,26.62,35.59,3.44,7.96,13.86,37.36,2.3,3.3,25.71,80.44,1.23
2451,創見,9.98,764.85,928.56,338.95,11154.47,7.8,46.79,2.96,123.31,7.7,0.92,11.63,13.01,76.9,12.67,6.17,147.1,93.8,2.11
2453,凌群,51.35,388.8,158.96,128.55,16.6,3.61,101.1,10.12,36.06,9.7,1.33,2.7,4.97,11.09,1.81,0.91,7.88,116.52,3.92
2454,聯發科,33.84,712.69,187.54,165.59,2999.62,8.94,40.82,3.57,102.24,6.45,0.62,6.49,9.47,172.23,10.1,15.56,16.77,102.91,3.21
2455,全新,14.8,200.03,358.85,285.24,*****,5.91,61.75,3.56,102.52,1.45,0.65,11.99,14.06,25.94,18.45,2.15,92.54,108.5,-0.11
2456,奇力新,60.97,192.7,158.98,107.99,17.53,3.18,114.77,2.44,149.59,1.86,0.62,7.65,16.9,72.32,11.67,7.1,20.5,35.66,3.32
2457,飛宏,47.87,228.91,191.05,145.8,3.33,4.8,76.04,6.51,56.06,3.39,1.03,0.33,0.13,2.41,0.06,0.02,-2.36,35.29,-0.89
2458,義隆,27.8,1333.15,329.97,279.39,300.61,6.99,52.21,3,121.66,12.92,0.78,10.75,14.52,29.08,13.76,2.58,60.69,99.04,9.09
2459,敦吉,41.97,259.88,243.58,213.03,30.24,4.54,80.39,11.85,30.8,4.63,1.27,6.25,10.34,59.69,4.74,4.13,55.29,121.64,12.52
2460,建通,58.03,202.42,167.27,129.36,1.09,2.93,124.57,4,91.25,2,0.59,0.67,-0.03,0.28,-0.02,-0.01,-3.69,44.18,-1.7
2461,光群雷,45.67,371.47,219.07,172.62,7.38,2.82,129.43,4.49,81.29,3.97,0.75,3.41,5.72,16.63,3.84,1.12,29.4,162,6.76
2462,良得電,51.15,263.7,157.46,124.78,9.14,2.3,158.69,6.58,55.47,4.61,0.86,0.67,1.15,3.01,0.69,0.21,0,19.5,0
2464,盟立,68.36,218.87,130.75,43.82,27.72,18.39,19.84,4.07,89.68,6.71,1.2,4.21,11.97,24.7,3.4,2.15,7.74,88.57,3.54
2465,麗臺,71.01,193.03,109.42,65.84,-629.97,11.41,31.98,6,60.83,10.69,2.05,-5.45,-20.4,-15.5,-2.99,-1.08,-5.39,-263.62,-7.91
2466,冠西電,57.34,439.42,267.14,186.52,2.17,4.25,85.88,3,121.66,2.68,0.57,0.94,0.09,3.06,0.07,0.01,-12.06,44.53,-2.89
2467,志聖,59.81,404.52,161.26,121.86,2123,2.47,147.77,2.72,134.19,6.93,0.85,7.48,18.2,32.37,8.06,2.7,2.64,91.45,-0.08
2468,華經,28.48,448.05,246.08,200.46,3164.07,3.02,120.86,11.63,31.38,5.35,0.89,2.41,3.3,6.33,2.7,0.53,21.1,144.11,5.1
2471,資通,34.75,2850.66,434.47,396.56,0,4.04,90.34,0,*****,42.64,0.62,2.88,4.59,7.59,4.65,0.69,23.35,79.43,-5.48
2472,立隆電,44.77,198.95,154.52,120.66,26.21,2.99,122.07,5.46,66.84,2.62,0.8,9.02,15.33,78.37,10.74,3.57,4.18,94.69,-2.13
2474,可成,37.74,255.53,195.84,180.04,10426.33,2.84,128.52,8.05,45.34,1.8,0.46,11.02,17.09,425.04,23.42,28.35,42.49,123.13,13.57
2476,鉅祥,30.33,421.97,322.74,276.12,113.06,3.94,92.63,5.01,72.85,3.81,0.71,6.26,9.9,36.3,8.68,2.1,18.41,80.32,-0.36
2477,美隆電,38.01,463.74,228.17,175.14,70.3,4.7,77.65,4.51,80.93,3.88,0.65,6.44,9.86,22.03,9.76,1.6,54.02,226.81,13.05
2478,大毅,34.75,161.25,194.03,126.88,22.02,3.13,116.61,2.56,142.57,1.35,0.6,2.98,4.29,12.62,4.78,1.05,20.6,108.66,3.49
2480,敦陽科,41.33,564.29,209.3,145.46,6386.07,3.38,107.98,3.99,91.47,10.18,0.93,6.8,11.59,34.22,7.28,2.56,23.72,102.2,5.09
2481,強茂,63.36,220.27,143.28,101.9,2.34,2.71,134.68,4.53,80.57,1.73,0.6,-0.28,-2.24,5.31,-1.45,-0.92,37.17,127.9,8.02
2482,連宇,32.41,339.92,244.7,150.55,-3462.3,6.05,60.33,2.66,137.21,3.08,0.75,-6.15,-8.91,-9.45,-8.36,-1.13,0,42.32,0
2483,百容,39.75,187,178.97,143.88,30,4.34,84.1,3.69,98.91,2.1,0.69,4.85,6.63,18.71,9.01,1.46,3.33,39.42,0.88
2484,希華,29.15,313.13,319.88,242.79,2899.17,3.21,113.7,5.7,64.03,2.78,0.79,4.32,5.85,12.95,5.27,1.05,32.8,117.24,0.33
2485,兆赫,19.15,303.32,409.39,304.89,30.63,4.92,74.18,4.3,84.88,3.86,1.03,0.26,0.31,0.9,0.25,0.1,38.16,173.83,1.39
2486,一詮,52.62,211.75,187.12,143.53,-347,2.2,165.9,7.08,51.55,1.65,0.58,-1.77,-4.73,-9.3,-3.9,-0.86,21.38,119.7,6.15
2488,漢平,48.57,482.17,189.56,148.63,42.98,8.63,42.29,4.85,75.25,4.8,0.62,5.73,9.84,31.28,9.04,2.37,22.23,172.36,2.62
2489,瑞軒,30.05,433.15,281.01,236.71,-205.27,3.91,93.35,6.42,56.85,5.96,0.97,-4.1,-6.76,-12.87,-5.03,-1.1,3.91,29.31,-8.14
2491,吉祥全,65.77,468.22,274.92,47.64,2.36,4.83,75.56,0.56,651.78,0.96,0.18,2.44,4.64,-1.44,8.32,0.51,0.43,699.89,0.09
2492,華新科,45.57,287.45,155.05,122.47,41.58,3.18,114.77,4.45,82.02,3.14,0.67,9.01,16.58,73.75,12.95,5.15,19.99,101.44,4.1
2493,揚博,30.54,462.97,289.65,189,49362.17,2.36,154.66,2.09,174.64,4.7,2.92,7.91,11.02,25.88,10.83,2.16,40.83,85.6,3.62
2495,普安,13.14,667.27,718.64,641.85,83.27,4.5,81.11,2,182.5,2.53,0.34,2.44,2.78,4.68,7.19,0.42,104.12,107.98,7.42
2496,卓越,37.96,289.86,77.64,64.83,157.54,25.57,14.27,7.85,46.49,5.95,0.79,15.14,21.65,94.51,19.3,9.37,56.5,2.93,63.92
2497,怡利電,45.85,191.41,141.56,101.05,-1260.24,4.72,77.33,2.6,140.38,2.42,0.78,-2.78,-5.22,-8.45,-3.8,-0.77,10.22,121.77,2.52
2498,宏達電,49,313,117,84,-508,4.8,76.04,4.1,89.02,5.44,0.73,-19.9,-39.6,-206.61,-27.24,-20.58,-57.94,-480.86,-38.56
2499,東貝,68.98,184.45,126.58,65.03,-10.8,1.7,214.7,1.29,282.94,1.26,0.39,-10.41,-32.98,-49.68,-32.05,-4.93,7.52,237.25,4.06
3002,歐格,23.96,396.06,823.06,747.55,336.96,5.01,72.85,3.07,118.89,2.07,0.36,4.29,5.83,8.43,11.25,0.73,54.48,72.31,2.69
3003,健和興,26.21,450.63,418.97,318.94,6740.07,5.19,70.32,2.2,165.9,2.99,0.55,8.59,11.48,45.67,15.24,3.2,67.88,174.52,8.21
3004,豐達科,61.15,107.14,118.25,63.67,13.1,4.75,76.84,3.04,120.06,0.61,0.46,5.24,12.53,44.42,10.59,3.52,31.62,46.54,3.84
3005,神基,41.73,254.89,183.93,129.87,91.12,4.04,90.34,3.43,106.41,3.28,0.86,8.02,13.58,45.94,9.22,3.38,19.36,91.84,0
3006,晶豪科,25.44,807.96,352.33,197.54,70478.27,9.43,38.7,2.29,159.38,12.52,1.11,9.17,12.27,34.11,8.24,3.11,39.41,62.35,8.95
3008,大立光,20.28,372.03,376.5,364.72,0,3.5,104.28,6.31,57.84,2.36,0.5,24.39,30.7,2382.55,48.89,193.65,134.88,214.64,21.71
3010,華立,56.68,789.24,169.89,130.81,21.13,3.64,100.27,10.73,34.01,19.94,1.64,6.18,13.56,85.15,3.58,6.09,-7.68,41.11,-9.16
3011,今皓,33.39,305.77,214.46,158.02,-91.84,2.69,135.68,3.42,106.72,2.8,0.61,-5.35,-8.18,9.01,9.32,-0.91,-7.38,151.51,-1.91
3013,晟銘電,42.22,251.09,169.53,118.62,53.89,3.69,98.91,5.95,61.34,4.29,1.07,5.75,9.42,16.48,5.08,1.25,22.48,165.93,10.52
3014,聯陽,21.22,895.7,392.53,353.42,35594.61,6.19,58.96,4.11,88.8,9.01,0.66,8.06,10.11,28.67,12.2,2.47,75.07,127.24,5.86
3015,全漢,39.72,587.45,173.03,132.72,100.03,3.48,104.88,5.76,63.36,9.97,1.03,2.27,3.82,18.39,2.22,1.64,-5.01,28.57,-8.14
3016,嘉晶,26.74,211.49,247.78,200.56,51.53,4.09,89.24,6.38,57.21,2.12,0.81,4.43,5.8,8.67,5.39,0.74,14.77,103.2,2.61
3017,奇鋐,68.72,199.15,132.32,97.17,1781,4.18,87.32,4.93,74.03,4.69,0.97,3.6,10.44,35.86,3.27,2.51,12.02,86.11,7.94
3018,同開,38.19,549.91,206.83,198.23,3.93,4,91.25,127.64,2.85,8.35,0.95,3.78,7.22,3.1,3.61,0.88,27.04,-231.34,24.49
3019,亞光,25.17,417.79,318.56,258.35,65817.41,4.58,79.69,5.3,68.86,4.53,0.91,4.53,6.08,40.03,4.99,2.21,46.85,320.87,7.76
3021,鴻名,42,397,1.92,1.43,21.98,3.69,98.91,4.41,82.76,6.95,1.06,5.78,9.41,14.6,5,1.15,4,NA,-5
3022,威強電,32.24,716.35,249.38,219.98,388.56,5.89,61.96,4.48,81.47,5.89,0.61,8.04,11.84,35.71,13.4,2.82,56.64,114.92,7.75
3023,信邦,49.71,456.18,177.53,125.04,55.41,3.81,95.8,3.94,92.63,9.25,1.11,10.58,20.27,71.85,9.37,5.44,14.11,114.45,-0.74
3024,憶聲,36.6,778.78,100.32,76.19,3.37,4.7,77.65,4.16,87.74,5.92,0.58,1.27,1.22,2.52,1.27,0.12,20.95,-48.14,9.12
3025,星通,19.2,389.71,564.25,395.99,35.01,4.27,85.48,1.59,229.55,2.42,0.55,1.57,1.87,2.35,2.75,0.22,-30.66,16.57,-6.11
3026,禾伸堂,30.21,365.07,247.77,183.06,4583,4.03,90.57,5.35,68.22,5.55,1.1,6.22,8.6,58.77,5.63,4.4,45.83,116.17,9.36
3027,盛達,38.87,246.83,188.74,165.19,-2119.94,4.97,73.44,2.6,140.38,1.45,0.35,-9.49,-16.02,-23.39,-28.25,-2.31,57.35,194.43,23.55
3028,增你強,67.9,1050.07,141.27,84.16,543.07,4.64,78.66,5.17,70.59,56.89,1.99,3.81,9.03,24.16,1.56,2.02,-9.6,-17.33,-23.48
3029,零壹,42.61,675.03,211.43,178.19,654.76,3.61,101.1,11.5,31.73,19.44,1.69,6.02,9.48,19.16,3.27,1.61,25.82,75.1,10.87
3030,德律,17.37,231.22,407.86,318.21,*****,2.43,150.2,2.21,165.15,1.66,0.59,10.05,11.74,30.32,16.52,2.52,26.49,78.98,-8.07
3031,佰鴻,18.49,409.59,370.08,294.68,74.85,2.51,145.41,4.64,78.66,2.56,0.54,5.15,6.38,10.88,9.36,1.12,16.29,NA,-0.96
3032,偉訓,56.59,328.42,168.96,125.5,29.51,3.38,107.98,5.79,63.03,6,0.97,4.19,8.96,34.1,4.16,2.15,21.44,80.3,2.64
3033,威健,74.44,3542.45,135.18,68.21,4.19,6.39,57.12,5.34,68.35,341.03,2.46,4.12,11.84,25.62,1.22,1.95,-0.47,-51.59,-6.96
3034,聯詠,30.1,1479.13,290.97,247.23,123.52,4.06,89.9,5.63,64.83,23.74,1.14,12.28,17.77,97.56,10.67,8.26,37.01,105.56,0.39
3035,智原,20.27,1045.92,330.18,291.17,NA,6.19,58.96,5.06,72.13,9.85,0.81,12.64,16.08,39.61,15.65,3.4,93.5,83.89,19
3036,文曄,73.28,2890.21,134.13,70.34,6.83,5.92,61.65,6.55,55.72,300.7,2.77,4.34,13.63,56.22,1.33,5.26,NA,NA,NA
3037,欣興,55.24,142.02,128.35,102.56,310.72,4.6,79.34,7.51,48.6,1.42,0.65,1.08,1.49,7.04,1.07,0.28,15.59,76.62,4.45
3038,全台,45.76,612.87,255.82,183.01,719.14,6.58,55.47,2.93,124.57,7.07,0.86,1.85,2.81,3.66,1.85,0.33,-8.64,321.24,-2.87
3040,遠見,6.29,12454.5,1490.16,1442.78,11683,16.63,21.94,5.98,61.03,19.41,0.1,37.64,40.5,124.24,369.83,11.06,0,30.73,-16.4
3041,揚智,15.97,712.17,487.74,414.75,-47718.08,12.19,29.94,3.23,113,5.07,0.58,-8.52,-10.1,-18.92,-14.72,-1.6,-94.44,-25.73,-17.58
3042,晶技,31.62,254.61,350.63,277.7,5000.09,3.05,119.67,4.36,83.71,2.03,0.62,6.86,10.04,34.7,10.83,3.11,73.06,127.04,4.92
3043,科風,99.76,14.65,67.62,32.52,-291.69,4.5,81.11,2.15,169.76,3.44,0.91,-4.34,-127.51,-2.72,-4.75,-0.29,1.42,10.08,-85.41
3044,健鼎,56.25,207.82,139.37,119.9,26.16,3.33,109.6,6.6,55.3,3.55,0.68,6.81,14.48,105.45,9.52,8.31,12.37,130.74,3.56
3045,台灣大,57.6,221.53,57.28,48.71,2883.04,5.85,62.39,11.58,31.51,2.79,0.77,10.12,23.64,51.54,12.76,5.21,53.68,100.84,7.79
3046,建碁,48.43,5324.14,170.54,131.83,-11.37,8.33,43.81,4.45,82.02,73.3,0.91,-7.42,-18.01,-15.17,-8.74,-3.09,-27.7,0,0
3047,訊舟,65.51,149.72,137.57,75.64,-138.56,4.62,79,2.75,132.72,2.28,0.89,-1.68,-5.81,-4.3,-2.43,-0.99,-10.4,21.94,-5.41
3048,益登,77.72,658.09,130.57,53.71,199.76,14.31,25.5,9.12,40.02,137.98,4.99,4.91,11.23,20.67,0.48,1.63,0,0,0
3049,和鑫,58.94,155.62,63.8,54.49,1.5,9.02,40.46,12.31,29.65,0.28,0.15,1.68,1.98,1.29,5.2,0.19,63.6,101.16,8.95
3050,鈺德,23.46,283.19,308.6,296.45,18.39,5.07,71.99,12.33,29.6,0.87,0.27,4.55,5.66,9.69,15.79,0.86,21.33,224.46,0.91
3051,力特,83.35,308.09,201.69,126.5,0.35,3.2,114.06,1.64,222.56,0.88,0.24,-1.06,-13.11,-2.66,-9.14,-0.66,32.77,763,3.67
3052,夆典,65.97,1904.79,157.46,119.17,551.55,10.11,36.1,3,121.66,20.53,0.43,2.61,6.85,9.99,5.35,1,10.64,31.69,14.62
3054,立萬利,4.44,4437.27,1435.24,1373.06,22912.96,68.1,5.35,1.89,193.12,7.57,0.21,4.92,5.38,7.71,23.52,0.69,153.44,98.98,7.36
3055,蔚華科,31.46,337.51,273.3,262.32,47.49,5.5,66.36,12.53,29.13,3.37,0.68,1.02,1.49,5.81,1.46,0.4,23.56,170.66,5.35
3056,總太,52.28,3319,182.92,49.33,91537.9,1286.59,0.28,0.32,1140.62,20.45,0.33,7.92,15.23,36.73,23.78,3.24,0,43.47,-11.47
3057,喬鼎,43.49,340.82,173.5,99.16,0,5.23,69.78,1.95,187.17,4.41,0.73,-23.83,-38.06,-35.7,-32.81,-3.73,0,132.67,0
3058,立德,51.25,177.6,135.4,94.56,-1.66,3.59,101.67,5.48,66.6,3.2,1,-0.45,-1.43,-1.81,-0.72,-0.21,6.56,42.98,1.47
3059,華晶科,36.97,226.07,202.53,175.91,6.12,4.08,89.46,6.46,56.5,2.32,0.7,0.47,0.54,5.02,0.47,0.05,16.29,36.79,5.32
3060,銘異,41.9,305.81,190.2,131.28,0.97,5.38,67.84,6.04,60.43,4.99,1,0.65,0.93,-0.02,0.55,0.34,2.14,84.64,-3.17
3062,建漢,30.35,715.53,237.69,193.84,221.6,3.56,102.52,8.05,45.34,11.57,1.11,1.72,2.51,5.31,1.53,0.43,-27.09,38.65,-14.75
3090,日電貿,52.71,483.06,196.32,142.38,29.34,3.16,115.5,3.93,92.87,9.87,1.15,8.56,18.52,42.57,7.19,3.5,20.96,83.73,8.26
3094,聯傑,5.19,961.24,2016.59,1932.28,1890.58,6.32,57.75,1.78,205.05,2.39,0.24,4.05,4.29,6.92,16.88,0.63,94.35,87.43,-4.29
3130,一零四,34.52,742.28,262.72,261.19,0,37.55,9.72,0,*****,7.24,0.66,13.71,20.52,114.97,20.69,9.6,55.47,146.99,4.55
3149,正達,71.27,97.36,86.92,77.43,1.33,4.43,82.39,14.53,25.12,1.16,0.63,1.05,1.4,0.87,0.54,0.11,-16.31,23.99,-6.85
3164,景岳,8.62,159.52,437.01,207.94,NA,7.96,45.85,3.27,111.62,0.63,0.38,3.09,3.39,3.51,8.13,0.51,64.67,85.45,3.97
3167,大量,63.63,580.9,175.89,123.11,22.26,2.03,179.8,2.24,162.94,8.57,0.82,8.51,20.84,58.84,9.85,4.34,-2.31,38.74,-7.03
3189,景碩,29.24,143.22,178.16,155.5,7.69,6.06,60.23,6.35,57.48,1.09,0.53,0.96,1.1,11.86,1.5,1.1,56.96,102.48,9.33
3209,全科,76.15,1552.3,169.35,73.7,2.88,7.76,47.03,5.78,63.14,101.77,2.85,3.96,11.77,21.54,0.9,1.94,-10.6,-45.4,-16.43
3229,晟鈦,28.37,327.19,314.23,296.08,-2.96,3.46,105.49,11.47,31.82,1.6,0.38,-1.09,-2.13,-1.86,-3.62,-0.18,-11.57,20.77,-2.81
3231,緯創,79.67,197.69,106.3,69.13,3.23,9.07,40.24,10.22,35.71,22.87,2.74,2.11,6.49,22.4,0.52,1.48,NA,50.22,NA
3257,虹冠電,8.44,586.93,872.47,704.18,2826.61,3.01,121.26,1.8,202.77,2.57,0.43,4,4.4,11.4,9.29,1.02,131.92,106.59,8.46
3266,昇陽,41.96,2237.04,242.59,52.71,-0.46,4.97,73.44,0.21,1738.09,5.09,0.15,-0.25,0.52,-1.55,-3.07,0.08,-10.08,-12.72,-6.67
3296,勝德,32.15,648.39,273.22,224.68,27,3.59,101.67,8.31,43.92,11.63,1.17,0.12,0.14,1.44,0.08,0.02,-0.64,83.36,-5.16
3305,昇貿,43.5,288.13,225.2,146.2,7.96,2.92,125,3.08,118.5,3.42,0.8,1.68,2.4,14.35,1.73,0.77,-3.22,0.49,-6.51
3311,閎暉,21.83,709.92,428.27,404.4,-7.02,5.97,61.13,16.99,21.48,3.03,0.41,-1.3,-2.12,-4.69,-3.59,-0.46,-16.35,44.77,-2.71
3312,弘憶股,65.95,18844.89,154.14,127.49,-14.79,4.68,77.99,15.8,23.1,1381.72,2.64,-6.43,-17.63,-24.01,-2.57,-2.22,6.74,248.51,12.13
3321,同泰,74.97,149.59,136.84,117.67,-9,2.12,172.16,8.15,44.78,1.83,0.78,-6.45,-23.28,-28.66,-8.95,-2.86,-3.54,53.31,-1.43
3338,泰碩,61.53,282.25,135.95,109.71,10.6,2.8,130.35,7.39,49.39,8.41,1.19,1.54,3.36,7.57,1.15,0.51,3.69,98.21,-7.15
3346,麗清,67.27,713,177.08,126.57,1138.99,2.2,165.9,3.06,119.28,21.43,1.05,7.32,18.89,45.85,6.36,3.81,-4.33,-26.5,-13.74
3356,奇偶,39.67,995.6,225.43,139.57,-26.44,8.07,45.22,1.2,304.16,10.56,0.63,-6.9,-12.14,-22.39,-12.49,-1.98,-24,49.52,-19.2
3376,新日興,25.83,180.46,228.39,203.1,8539.24,2.71,134.68,6.7,54.47,1.28,0.54,4.59,6.16,58.8,8.46,4.1,41.96,105.75,7.49
3380,明泰,36.64,435.59,240.75,167.81,60599.91,5.76,63.36,4.96,73.58,8.57,1.36,3.92,6.37,15.66,2.87,1.26,14.71,174.71,1.86
3383,新世紀,70.28,119,135.89,64.78,0,3.14,116.24,1.25,292,0.36,0.23,-11.12,-36.85,-19.44,-50.81,-2.01,19.48,150.24,1.06
2501,國建,56.8,3610.65,267.76,36.39,3.02,47.94,7.61,0.33,1106.06,10.82,0.22,2.65,5.31,10.28,10.12,1.25,7.55,52,-2.78
2504,國產,39.14,271.25,117.15,100.53,2269.78,2.58,141.47,18.96,19.25,1.04,0.37,6.78,14.33,21.22,17.47,2.01,7.55,9.78,3.58
2505,國揚,52.18,3164.04,170.14,18.73,3.7,14.08,25.92,0.18,2027.77,11.33,0.17,1.17,1.91,2.41,5.25,0.25,0,79.55,0
2506,太設,49.05,501.02,165.25,25.03,2.33,11.47,31.82,0.12,3041.66,0.81,0.11,1.19,0.9,4.48,4.26,0.03,NA,106.99,NA
2509,全坤建,58.29,1680.14,161.02,34.28,2.06,16.07,22.71,0.16,2281.25,5.7,0.14,1.05,0.84,4.58,2.55,0.19,0,0,0
2511,太子,51.91,538.93,197.44,41.67,3.66,12.53,29.13,0.34,1073.52,1.69,0.21,2.76,5.25,8.25,11.51,0.79,7.98,39.49,-1.48
2514,龍邦,28.59,31324.06,772.03,482.36,2215.81,29.75,12.26,0.02,18250,41.42,0.12,9.29,13.28,27.45,71.44,2.44,-33.57,2229.8,-5.24
2515,中工,47.34,708.83,211.65,149.98,2.55,3.57,102.24,1.06,344.33,2.85,0.26,0.84,1.36,2.4,2.76,0.17,0,40.41,0
2516,新建,75.12,556.27,100.56,94.88,-884.41,3.55,102.81,52.62,6.93,15.62,0.87,-5.04,-20.99,-24.33,-6.31,-2.39,8.43,129.12,21.23
2520,冠德,73.93,241.26,132.35,34.33,4.12,5.84,62.5,0.25,1460,1.29,0.21,1.44,3.63,14.5,4.8,0.7,0,41.76,0
