公司代號,公司簡稱,財務結構-負債佔資產比率(%),財務結構-長期資金佔不動產、廠房及設備比率(%),償債能力-流動比率(%),償債能力-速動比率(%),償債能力-利息保障倍數(%),經營能力-應收款項週轉率(次),經營能力-平均收現日數,經營能力-存貨週轉率(次),經營能力-平均售貨日數,經營能力-不動產、廠房及設備週轉率(次),經營能力-總資產週轉率(次),獲利能力-資產報酬率(%),獲利能力-權益報酬率(%),獲利能力-稅前純益佔實收資本比率(%),獲利能力-純益率(%),獲利能力-每股盈餘(元),現金流量-現金流量比率(%),現金流量-現金流量允當比率(%),現金流量-現金再投資比率(%)
2443,億麗,14.36,535.04,683.32,639.78,-32.49,5.15,70.87,4.5,81.11,0.65,0.13,-4.7,-5.35,-0.89,-36.86,-0.86,0,74.26,0
2444,兆勁,37.84,187.2,143.3,104.79,7.05,4.72,77.33,6.34,57.57,3.29,1.09,3.68,5.35,5.67,2.97,0.57,29.25,250.43,11.17
2448,晶電,33.57,192.48,193.9,152.38,7.78,2,182.5,3.62,100.82,0.85,0.33,2.46,3.32,19.91,6.51,1.98,21.72,52.15,4.96
2449,京元電子,42.2,140.98,230.3,217.84,23.47,4.15,87.95,40.74,8.95,0.74,0.42,6.94,11.47,26.16,15.73,2.15,122.99,113.06,6.16
2450,神腦,44.78,482.75,173.53,100.3,47.64,19.12,19.08,11.31,32.27,32.19,3.94,5.35,9.24,24.86,1.32,2.13,26.92,60.98,2.93
2451,創見,21.2,672.52,435.78,308.48,537.11,9.5,38.42,3.78,96.56,8.39,1.08,14.81,18.43,102.17,13.72,8.67,61.81,97.49,1.42
2453,凌群,49.44,378.15,171.87,140.45,39.85,3.11,117.36,9.84,37.09,9.15,1.33,2.95,5.66,11.63,2.12,0.97,11.92,112.34,6.11
2454,聯發科,29.48,1063.17,244.59,220.4,110.34,12.88,28.33,5.07,71.99,12.31,0.7,15.35,20.95,333.12,21.78,30.04,43.62,105.66,10.75
2455,全新,11.17,197.66,471.19,382.5,*****,6.56,55.64,3.7,98.64,1.14,0.53,11.94,13.32,22.9,22.59,1.9,135.32,98.1,1.99
2456,奇力新,52.34,147.41,168.16,113.26,13.07,2.89,126.29,2.41,151.45,1.21,0.57,5.74,11.16,37.31,9.21,2.69,23.68,54.6,7.04
2457,飛宏,45.24,170,173.28,125.53,12.67,6.31,57.84,6.41,56.94,2.92,1.14,1.55,2.42,10.72,1.19,0.53,26.05,75.41,7.3
2458,義隆,22.17,1235.22,437.34,367.89,3153.24,6.22,58.68,2.98,122.48,10.93,0.78,14.26,18.28,38.23,18.25,3.61,81.5,95.47,-0.07
2459,敦吉,37.16,224.31,223.42,194.74,41.76,4.34,84.1,17.31,21.08,4.14,1.29,6.32,10.06,60.25,4.79,3.48,33.42,100.63,7.78
2460,建通,49.67,199.19,190.01,151.09,3.64,3.01,121.26,4.91,74.33,1.89,0.63,2.17,2.9,8.17,2.23,0.51,17.57,56.71,6.25
2461,光群雷,42.67,311.63,216.06,178.12,798.26,2.63,138.78,5.38,67.84,2.95,0.71,3.72,5.67,13.16,4.57,0.56,12.51,115.72,1.81
2462,良得電,48.58,702.24,180.01,149.9,29.08,2.44,149.59,8.34,43.76,13.02,1.12,3.9,7.85,18.8,3.36,1.48,6.35,81.84,0
2464,盟立,48.24,291.13,173.73,62.06,251.39,9.4,38.82,3.17,115.14,5.57,1.12,6.26,11.68,24.44,5.55,2.09,36.89,97.81,19.45
2465,麗臺,61.54,163.41,102.01,52.28,-1226.6,10.12,36.06,4.24,86.08,5.47,1.41,-8.8,-21.32,-13.16,-6.64,-1.26,-18.42,-232.95,-19.28
2466,冠西電,51.84,262.12,195.32,116.74,-1.89,3.75,97.33,1.55,235.48,1.4,0.38,-2.79,-8.12,-7.78,-9.45,-0.87,10.36,40.19,2.91
2467,志聖,51.03,383.75,170.92,119.42,1425,1.92,190.1,2.2,165.9,4.43,0.61,4.5,8.56,17.84,6.5,1.53,3.28,31.86,-3.9
2468,華經,19.83,404.8,330.22,262.24,32.18,3.7,98.64,7.06,51.69,5.59,1.03,2.91,3.86,7.46,2.75,0.6,72.12,0,15.36
2471,資通,32.49,15576.55,453.19,436.81,0,4.59,79.52,0,*****,113.01,0.59,5.65,8.33,15.07,9.5,1.3,31.44,229.85,18.32
2472,立隆電,41.99,178.52,168.67,125.88,24.88,3,121.66,4.77,76.51,2.14,0.81,8.99,14.96,54.7,10.55,3.6,27.84,81.09,4.86
2474,可成,29.84,211.2,248.22,216.18,14438.28,2.87,127.17,6.16,59.25,1.22,0.4,14.87,21.12,305.62,32.36,23.52,83.85,113.26,18.32
2476,鉅祥,23.86,337.66,410.87,345.67,446.75,4.48,81.47,4.97,73.44,2.76,0.67,6.63,9.85,36.81,9.81,1.74,66.46,96.36,3.26
2477,美隆電,36.44,350.69,205.81,153.03,-46.31,4.63,78.83,3.95,92.4,2.83,0.6,-3.41,-5.16,-9.33,-5.81,-0.76,30.48,100.49,-3.68
2478,大毅,25.8,169.38,236.08,158.83,18.26,3.11,117.36,2.7,135.18,1.3,0.59,2.77,3.61,8.38,4.47,0.67,27.9,103.56,4.84
2480,敦陽科,34.57,702.3,249.24,199.76,763.33,2.39,152.71,8.22,44.4,10.56,1.08,6.54,9.75,24.66,6.07,2.01,-15.3,67.92,-17
2481,強茂,62.67,161.75,143.68,105.19,1.55,3.16,115.5,5.79,63.03,1.58,0.71,1.55,-0.12,6.78,-0.06,0.28,24.29,34.01,6.37
2482,連宇,21.29,394.57,372.38,226.12,-1818.49,8.39,43.5,2.56,142.57,3.45,0.71,-1.02,-1.36,-2.26,-1.52,-0.17,-10.34,242.81,-3.21
2483,百容,12.31,325.04,513.18,404.99,348.35,4.98,73.29,3.63,100.55,2.35,0.61,6.81,7.89,17.35,11.09,1.63,30.97,63.13,-2.16
2484,希華,30.67,221.08,325.14,246.09,28.11,3.6,101.38,4.35,83.9,1.75,0.68,7.6,10.85,20.37,10.75,1.83,68.62,212.35,6.02
2485,兆赫,23.61,435.63,364.06,278.67,146.02,5.37,67.97,3.96,92.17,4.68,0.82,6.17,8.55,22.58,7.41,1.91,46.37,157.55,5.97
2486,一詮,54.51,186.84,190.42,154.22,550,2.55,143.13,11.36,32.13,2.06,0.77,2.72,4.86,12.63,2.85,1.02,36.2,67.09,9.39
2488,漢平,36,421.95,264.42,217.29,77.15,6.2,58.87,5.31,68.73,4.4,0.77,7.08,10.88,29.18,9.03,2.26,40.97,120.45,6.02
2489,瑞軒,26.61,1748.2,295.51,249.17,68.43,5.71,63.92,6.27,58.21,21.06,0.89,3.8,5.79,11.68,481,1.01,-6.15,91.37,-13.56
2491,吉祥全,73.29,53.78,48.15,14.5,6.82,3.61,101.1,4.51,80.93,0.41,0.27,6.57,27.93,23.98,23.48,3.52,19.4,24.95,11.45
2492,華新科,39.36,328.26,204.37,153.82,7.96,3.46,105.49,3.95,92.4,2.32,0.57,2.84,3.99,10.25,4.42,0.81,6.77,98.85,1.17
2493,揚博,32.07,452.38,276.99,189.35,835.21,2.61,139.84,2.38,153.36,4.8,0.78,12.34,17.44,37.98,15.89,3.28,32.07,68.76,3.1
2495,普安,7.73,605.33,1130.51,992.64,*****,7.99,45.68,2.53,144.26,2.42,0.38,4.12,4.6,7.99,10.95,0.67,-79.98,68.12,-6.91
2496,卓越,80.03,752.45,325.31,191.39,-1969.5,1.64,222.56,1.54,237.01,6.8,0.65,-54.82,-128.67,-23.16,-83.98,-2.32,0,0,0
2497,怡利電,33.46,265.09,226.71,141.84,29326.09,6.06,60.23,2.87,127.17,4.51,1.17,17.61,26.41,54.98,14.94,4.51,53.87,117.48,10.98
2498,宏達電,50.97,342.78,132.46,103.83,117.79,6.41,56.94,6.34,57.57,8.02,1.15,0.88,1.88,23.75,0.79,1.8,-0.41,105.69,-0.36
2499,東貝,60.02,268.16,128.08,99.26,5.18,2.35,155.31,3.45,105.79,2.5,0.5,2.82,5.48,13.66,4.13,1.21,12.07,113.01,8.23
3002,歐格,20.35,621.88,1222.76,1114.79,*****,6.18,59.06,2.23,163.67,2.33,0.3,4.6,5.77,9.14,15.25,0.77,34.28,35.2,-3.8
3003,健和興,21.93,371.15,541.33,393.01,4412.69,5.23,69.78,2.4,152.08,2.61,0.64,8.42,11.17,35.24,12.81,2.59,41.3,64.18,2.36
3004,豐達科,67.96,95.76,104.03,54.82,0.1,6.14,59.44,2.79,130.82,0.94,0.63,-1.86,-7.21,-3.88,-4.05,-1.32,38.98,78.6,9.35
3005,神基,41.63,238.17,172.01,138.09,26.12,3.56,102.52,3.76,97.07,2.4,0.7,3.84,6.15,20.67,5.23,1.51,20.47,107.18,5.86
3006,晶豪科,37.48,1041.19,239.45,148.19,120188.1,10.2,35.78,2.73,133.69,15.23,1.07,12.34,18.39,48.62,11.55,4.34,33.59,78.32,13.3
3008,大立光,24.33,337.2,303.11,278.49,0,4.54,80.39,6.83,53.44,3.9,0.92,39.01,50.72,1711.87,42.43,144.91,133.18,171.43,29.27
3010,華立,60.04,766.85,153.6,121.69,18.85,3.85,94.8,10.4,35.09,25.38,1.61,5.83,13.53,76.21,3.42,5.5,-5.05,25.07,-9.21
3011,今皓,33.3,290.01,211.4,164.1,-19.51,3.9,93.58,6.72,54.31,4.45,1.02,-2.91,-4.63,-7.09,-3.02,-0.62,12.31,73.65,3.42
3013,晟銘電,35.83,216.67,171.88,130.59,10.81,3.35,108.95,7.07,51.62,2.68,0.88,4.1,6.14,9.19,4.31,0.72,13.17,0,17.18
3014,聯陽,19.13,1378.45,475.96,418.57,782.98,5.55,65.76,3.59,101.67,11.93,0.76,8.18,10.25,30.01,10.69,2.4,55.14,107.31,6.9
3015,全漢,44.48,638.69,172.23,138.59,112.83,3.86,94.55,6.93,52.66,12.5,1.09,3.05,5.52,23.28,2.6,1.71,8.3,97.29,1.47
3016,嘉晶,11.96,212.64,451.81,346.49,4.93,4.94,73.88,9.82,37.16,1.68,0.67,1.58,1.58,1.9,1.88,0.18,116.01,125.95,7.74
3017,奇鋐,64.06,239.02,135.33,100.68,1056,4.11,88.8,5.46,66.84,5.74,1.06,3.57,9.34,27.34,3.03,2.06,15.61,77.81,12.1
3018,同開,48.88,430.87,273.51,218.8,11.03,3.99,91.47,1.09,334.86,7.48,1.3,3.25,6.05,7.64,2.29,0.72,3.28,-1.59,1.35
3019,亞光,29.97,253.62,242.47,63.5,-56.05,3.59,101.67,4.1,89.02,2.51,0.72,-0.64,-1.33,-3.89,-1.21,-1.19,6.19,-4.2,1.38
3021,鴻名,32,376,2.39,1.68,25.95,3.47,105.18,3.99,91.47,4.89,0.98,4.94,6.83,8.11,5,0.75,11,NA,6
3022,威強電,53.47,561.7,144.98,131.12,12.88,8.04,45.39,4.75,76.84,4.46,0.41,9.9,20.78,53.9,23.24,4.51,5.27,66.53,-12.44
3023,信邦,51.52,349.93,165.75,121.24,26.71,3.76,97.07,4.93,74.03,7.53,1.17,8.14,15.92,50.25,6.66,3.79,12.84,95.85,1.4
3025,星通,22.65,341.82,466.39,333.99,18.72,4.86,75.1,1.58,231.01,2.22,0.52,1.28,1.54,2.33,2.27,0.17,21.66,100.72,1.82
3026,禾伸堂,29.94,333.66,234.92,180.28,23.87,4.57,79.86,6.24,58.49,5.42,1.21,6.03,8.55,42.63,4.96,4.05,40.43,72.79,8.47
3027,盛達,33.77,305.01,215.78,182.15,896.77,7.2,50.69,3.52,103.69,2.02,0.5,1.78,2.29,6.02,3.01,0.36,8.61,88.22,2.32
3028,增你強,63.99,1037.04,148.68,97.4,611.26,4.43,82.39,6.05,60.33,55.08,2.06,3.2,7.72,19.39,1.3,1.71,0.55,-0.31,-3.26
3029,零壹,58.42,453.5,187.11,151.12,15.21,3.49,104.58,9.12,40.02,16.06,1.47,3.76,8.1,13.98,2.24,1.18,-5.02,-49.92,-8.27
3030,德律,15.96,254.26,475.62,397.23,12841.9,5.27,69.25,3.95,92.4,2.61,0.86,19.37,23.04,62.51,21.47,5.34,122.76,149.18,5.98
3031,佰鴻,21.7,273.05,326.64,283.3,10.88,2.57,142.02,6.62,55.13,2.35,0.63,0.53,0.53,2.57,0.65,0.46,NA,NA,NA
3032,偉訓,36.53,357.08,210.58,145.03,135.38,4.81,75.88,4.79,76.2,6.53,1.26,7.78,12.06,25.23,6.14,2.06,19.76,93.05,4.75
3033,威健,71.77,2715.11,139.98,83.1,6.38,6.31,57.84,6.35,57.48,240.68,2.5,3.96,12.03,24.45,1.27,1.94,-8.48,NA,-29.52
3034,聯詠,38.54,2017.24,233.23,197.08,160.65,4.07,89.68,6.5,56.15,36.84,1.27,17.07,27.28,136.02,13.33,11.85,32.97,100.02,7.04
3035,智原,16.68,1124.86,451.23,394.84,3803.32,8.36,43.66,5.46,66.84,8.74,0.68,7.95,9.71,19.46,11.76,1.65,63.13,100.63,0.25
3036,文曄,67.21,2469.25,149.11,89.17,13.87,8.4,43.45,7.3,50,169.56,2.8,5.15,14.05,63.35,1.7,5.18,NA,NA,NA
3037,欣興,52.05,146.08,150.43,126.25,176.97,4.4,82.95,8.35,43.71,1.28,0.61,0.73,0.73,2.63,0.58,0.32,22.09,89.77,4.97
3038,全台,39.92,439.53,345.91,232.19,1189.08,7.12,51.26,3.43,106.41,6.39,1.08,5.15,8.32,9.43,4.34,0.79,63.88,186.49,7.77
3040,遠見,18.69,9118.95,393.26,380.68,678.9,8.91,40.96,5.84,62.5,5.74,0.13,30.05,35.63,97.17,233.45,6.42,28.89,184.69,0.69
3041,揚智,15.59,842.91,521.43,464.97,7445.19,12.17,29.99,4.62,79,6.7,0.66,3.76,4.46,10.31,5.69,0.9,13.47,61.23,-9.22
3042,晶技,34.71,210.14,279.63,214.41,2538,3.36,108.63,4.35,83.9,1.85,0.7,7.77,11.56,36.99,10.45,3.21,54.69,90.87,5.76
3043,科風,88.61,150.24,105.77,54.88,-8.18,4.8,76.04,2.03,179.8,3.98,0.77,-8.56,-55.52,-7.69,-12.65,-0.83,8.93,-0.6,14.6
3044,健鼎,51.93,184.07,138.54,117.27,24.62,3.52,103.69,7.65,47.71,2.8,0.78,5.11,9.73,61.64,6.25,5.02,21.58,117.22,8.34
3045,台灣大,56.68,199.33,61.41,54.49,3218.92,5.66,64.48,12.19,29.94,2.51,0.77,11,25.5,54.87,13.79,5.56,53,106.3,11.1
3046,建碁,43.37,1269.83,180.57,143.92,-60.7,6.86,53.2,4.71,77.49,13.01,0.57,-15.85,-26.91,-22.66,-27.94,-2.76,-50.5,0,0
3047,訊舟,42.47,589.56,246.92,151.72,1265.94,6.18,59.06,3.08,118.5,14.36,1.32,3.52,5.59,11.47,2.41,0.66,11.84,95.4,1.34
3048,益登,80.7,818.05,130.32,42.64,378.59,26.07,14,8.18,44.62,129.2,5.46,5.55,17.68,31.84,0.74,2.61,-12.48,-33.59,-93.52
3049,和鑫,56.79,100.51,82.58,76.83,3.67,6.46,56.5,4.73,77.16,0.35,0.22,4.22,9.91,5.92,13.58,0.58,33.19,30.16,11.11
3050,鈺德,19.37,212.38,169.27,156.18,-7,5.04,72.42,12.27,29.74,0.75,0.3,-2.18,-2.85,-2.46,-7.71,-0.36,42.94,208.91,3.33
3051,力特,85.1,306.65,159.53,108.02,3.98,3.15,115.87,2.39,152.71,1.3,0.36,6.07,37.06,16.62,13.07,1.65,0,267.7,0
3052,夆典,57.53,1485.48,162.9,124.99,772.23,2.63,138.78,2.39,152.71,18.03,0.51,2.83,5.87,10.24,4.85,0.94,-5.06,19.34,-13.48
3054,立萬利,35.38,394.34,365.56,283.47,270.21,9.46,38.58,4.97,73.44,8.9,1.1,1.14,1.17,1.49,0.68,0.14,139.65,69.09,20.69
3055,蔚華科,28.91,340.29,275.97,263.96,3478.19,6.96,52.44,13.02,28.03,4.5,1.04,8.76,12.11,25.3,8.41,2.25,54.26,126.57,16.95
3056,總太,64.73,2716.95,147.78,27.27,24249.69,5124.04,0.07,0.16,2281.25,20.12,0.2,4.42,12.63,25.34,21.39,2.43,0,0,-7.9
3057,喬鼎,28.28,558.65,262.98,197.49,13756.97,5.57,65.52,3.73,97.85,8.64,1.15,12.39,17.47,31.05,10.68,2.56,65.61,124.1,12.51
3058,立德,46.69,158.85,129.66,100.9,5.67,3.23,113,6.9,52.89,2.97,0.97,0.41,0.65,2.48,0.35,0.11,11.99,87.23,5.49
3059,華晶科,38.94,185.67,177.01,151.85,19,5.6,65.17,9.98,36.57,2.74,0.98,1.84,2.82,11.51,1.79,0.8,21.2,42.36,9.33
3060,銘異,31.01,463.8,300.16,245.51,167.79,4.83,75.56,7.34,49.72,5.69,0.98,9.96,14.39,57.56,10.08,4.16,36.42,92.62,3.72
3062,建漢,42.1,1530.08,185.21,118.73,88503.8,10.6,34.43,6.09,59.93,42.2,1.79,3.8,6.44,13.59,2.12,1.05,18.55,31.7,10.3
3090,日電貿,57.88,537.43,158.34,119.48,12.5,3.37,108.3,5.68,64.26,14.83,1.33,6.46,13.58,27.03,4.47,2.44,-8.53,33.75,-15.62
3094,聯傑,5.63,952.86,1904.13,1835.96,NA,6.03,60.53,1.93,189.11,2.33,0.24,6.22,6.57,11.59,25.81,1,203.52,140.3,1.19
3130,一零四,38.22,841.46,237.79,237.06,6169716.67,11.38,32.07,0,*****,15.55,1.14,15.41,24.54,111.77,12.71,9.41,62.34,140.61,23.76
3149,正達,62.36,111.95,111.94,103.29,-5.89,4.24,86.08,15.71,23.23,0.71,0.43,-10.38,-27.22,-80.82,-27.47,-7.93,14.91,19.85,5.77
3164,景岳,8.31,173.62,310.87,262.3,-36.75,16.78,21.75,7.87,46.37,1.09,0.36,-24.25,-31.72,-42.85,-68.4,-5.82,-46.76,9.85,-3.57
3167,大量,51.72,398.57,191.48,146.22,24.43,1.74,209.77,2.03,179.8,5.55,0.79,8.36,16.98,42.22,10.12,3.27,6.86,50.61,-2.56
3189,景碩,26.79,180.15,232.31,209.93,74.49,6.88,53.05,7.26,50.27,1.56,0.63,8.92,12.12,93.07,13.99,8.11,68.16,107.97,11.81
3209,全科,70.42,1023.55,137.68,91.74,7.39,6.68,54.64,11.87,30.74,113.44,3.64,5.7,16.97,35.57,1.35,3.11,1.44,119.88,-3.89
3229,晟鈦,27.95,787.95,282.06,260.14,17.99,3.47,105.18,16.63,21.94,6.2,0.63,3.98,5.07,6.26,6.02,0.53,8.78,154.37,3.62
3231,緯創,76.55,246.36,119,80.98,3.02,6.35,57.48,9.07,40.24,15.76,2.08,1.89,5.26,19.62,0.61,1.5,NA,28.79,NA
3257,虹冠電,11.1,471.69,656.42,425.62,1130.64,5.77,63.25,2.11,172.98,3.11,0.63,18.98,21.34,64.51,30.17,5.58,52.36,56.98,-2.18
3266,昇陽,31.37,3919.02,258.96,46.22,19.19,15.83,23.05,0.52,701.92,28.42,0.54,15.2,27.44,41.77,27.72,4.02,-72.58,8.33,-37.82
3296,勝德,31.76,486.33,274.01,218.18,NA,4.47,81.65,6.95,52.51,7.34,1.12,1.57,2.25,5,1.4,0.37,-1.48,95.78,-0.47
3305,昇貿,36.02,459.71,294.01,226.76,23.08,3.02,120.86,4.21,86.69,6.8,0.9,5.02,7.52,36.4,5.3,2.53,16.74,0.93,1.07
3308,聯德,60.83,253.68,166.25,126.19,0.11,4.09,89.24,3.22,113.35,3.05,0.63,-0.59,-2.91,-1.67,-1.75,-0.33,-4.44,-93.96,-0.85
3311,閎暉,40.93,530.21,364.25,342.65,-53.53,3.97,91.93,14.3,25.52,2.26,0.49,-15.13,-25.33,-76.04,-31.08,-7.31,7.89,107.6,-0.6
3312,弘憶股,71.78,9219.94,138.31,109.19,4.95,5.35,68.22,13.89,26.27,1103.05,2.82,1.98,6.12,13.7,0.48,0.92,NA,396.07,NA
3321,同泰,55.47,222.14,176.82,160.44,24.02,2.25,162.22,8.26,44.18,4.06,1.11,12.44,31.17,43.74,10.72,4.53,55.27,NA,20.85
3338,泰碩,46.91,314.87,177.64,139.32,69.97,3.15,115.87,7.25,50.34,7.02,1.25,7.97,15.69,26.96,6.31,2.38,46.15,148.47,23.64
3346,麗清,63.55,783.84,136.73,91.37,849.41,2.29,159.38,3.15,115.87,16.11,0.96,4.5,10.24,23.06,3.97,1.43,-3.77,-25.1,-7.97
3356,奇偶,13.3,1277.01,668.4,399.64,NA,13.11,27.84,1.2,304.16,14.27,0.97,21.07,24.91,84.14,21.99,7,173.38,62.81,3.46
3376,新日興,24.14,307.36,326.62,301.07,9735.28,2.66,137.21,8.03,45.45,2.25,0.57,8.29,10.93,81.71,14.33,6.36,56.88,98.6,9.7
3380,明泰,43,315.1,203.1,138.51,2096.18,4.06,89.9,4.75,76.84,6.83,1.33,3.23,5.5,13.23,3,1.1,28.8,97.6,8.47
3383,新世紀,43.87,132.56,152.67,82.41,151.24,3.43,106.41,2.1,173.8,0.57,0.35,1.5,1.27,2.84,1.84,0.38,27.64,26.3,5.19
2501,國建,55.03,3799.57,185.67,29.02,8.34,47.19,7.73,0.19,1921.05,11.88,0.18,5.65,11.43,19.01,29,1.78,-13.95,18.65,-19.31
2504,國產,53.22,188.36,140.87,118.41,460,4.46,81.83,18.48,19.75,1.43,0.57,2.22,3.64,8.49,3.04,0.53,7.44,42.09,2.49
2505,國揚,57.11,2872.45,151.06,29.34,2.5,11.77,31.01,0.46,793.47,6.87,0.11,0.49,0.79,0.8,3.23,0.1,0,56.26,-3.09
2506,太設,53.33,502.24,160.99,46.47,4.08,24.21,15.07,0.34,1073.52,1.94,0.25,3.57,5.6,15.61,10.33,0.88,7.52,178.07,3.24
2509,全坤建,55.03,1665.66,171.05,36.84,-17.27,12.29,29.69,0.01,36500,0.18,0,-3,-5.66,-13.58,-564.14,-1.34,0,135.87,0
2511,太子,56.62,553.1,198.84,55.68,5.4,3.67,99.45,0.77,474.02,2.78,0.35,4.9,11.28,15.29,12.25,1.51,0,0,-1.67
2514,龍邦,96.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,10.53,35.55,NA,0.97,NA,NA,NA
2515,中工,47.9,771.84,235.91,178.87,3.11,3.14,116.24,2.25,162.22,4.08,0.36,1.53,2.72,2.33,3.84,0.34,17.02,75.43,6.93
2516,新建,67.87,300.09,129.62,114.17,750.26,3.97,91.93,24.11,15.13,9.83,1.27,1.86,5.15,7.55,1.27,0.65,8.05,92.7,10.76
2520,冠德,68.26,286.94,170.56,32.98,16.5,9.32,39.16,0.32,1140.62,1.71,0.32,7.89,24.93,66.26,23.03,5.82,4.79,39.96,1.81
2524,京城,62.63,3881.86,167.28,1.6,4.68,270.4,1.34,0.07,5214.28,61.96,0.12,3.89,9.53,31.75,30.03,2.6,*****,*****,*****
2527,宏璟,50.09,1328.15,210.66,3.76,27,178.56,2.04,0.4,NA,6.02,0.32,5.71,12.44,35.29,17.48,3.22,47.93,-46.11,17.35
2528,皇普,13.67,128849.59,5677.48,2272.41,14.93,2.89,126.29,0.32,1140.62,229.53,0.22,3.82,4.31,5.46,16.08,0.47,57.79,NA,NA
2530,華建,64.53,4194.43,151.45,16.07,-1.68,0.54,675.92,NA,NA,0.14,0,-1.95,-6.26,-6.83,-1879.21,-0.65,0.65,0,1.16
2534,宏盛,65.15,255814.27,175.48,13.86,0.09,67.3,5.42,0.03,12166.66,249.27,0.04,-0.37,-2.61,-2.76,-24.37,-0.4,-9.26,-71.4,-8.67
2535,達欣工,68.66,1896.87,198.8,93.11,10.1,3.27,111.62,0.2,1825,24.98,0.76,4.1,11.75,26.32,4.55,2.54,*****,7.85,*****
2536,宏普,50.23,13486.85,186.7,13.3,15.18,19.9,18.34,0.14,2607.14,58.14,0.2,5.44,11.34,37.15,25.3,3.46,34.62,-9.16,31.75
2537,聯上發,40.93,219404.59,239.06,39.4,15.01,6.71,54.39,0.15,2433.33,606.55,0.16,4.78,9.1,11.71,26.12,1.15,0,7.14,0
2538,基泰,59.64,1383.84,149.62,36.39,29.36,27.58,13.23,0.07,5214.28,4.5,0.13,8.83,19.35,33.77,56.45,3.18,16.59,72.24,15.02
2539,櫻花建,39.83,32347.82,274.99,12.34,27.85,24.24,15.05,0.41,890.24,280.64,0.56,17.37,31.86,50.23,29.85,4.64,0,5.73,-1.31
2540,愛山林,29.09,4358.9,485.32,272.48,4.62,3.66,99.72,0.8,456.25,23.25,0.32,2.62,3.02,5.3,6.7,0.73,0,0,0
2542,興富發,68.32,4139.68,150.89,29.76,36.31,38.15,9.56,0.29,1258.62,41.11,0.36,10.49,36.54,124.49,28.65,11.44,14.59,5.27,23.99
2543,皇昌,50.51,388.84,179.59,176.61,13.55,4.91,74.33,718.37,0.5,8.01,1.1,6.64,13.64,14.45,5.59,1.31,-40.12,48.87,-25.68
2545,皇翔,73.07,11002.81,132.3,19.45,3.98,8.59,42.49,0.08,4562.5,29.1,0.12,5.15,16.85,58.45,39.44,5.6,4.44,40.06,-1.43
2546,根基,52.4,3404.95,175.89,150.14,33235.25,2.92,125,0.67,544.77,84.58,1.24,4,8.28,21.19,3.22,1.68,14.57,89.62,10.45
2547,日勝生,76.33,269.95,101.73,30.88,0.15,7.37,49.52,0.07,5214.28,0.43,0.06,-0.15,-2.43,-2.58,-10.87,-0.48,0,53.56,-3.82
2548,華固,62.22,81803.92,172.35,35.02,2440,NA,NA,NA,NA,314.03,0.19,4.46,10.84,61.94,22.34,5.08,8.23,98.43,0.95
2597,潤弘,54.58,230.55,125.51,102.61,4119.31,4.24,86.08,0.52,701.92,4.32,1.09,10.42,24.75,107.78,9.28,8.38,19.11,14.54,0.11
2603,長榮,65.67,144.77,140.87,127.35,7.01,10.3,35.43,NA,NA,1.64,0.79,1.38,3.29,9.32,1.42,0.34,27.54,68.43,5.57
2605,新興,36.78,118.7,221.71,216.54,1082.81,8.4,43.45,NA,NA,20.51,15.72,4.91,7.33,22.28,28.87,1.51,71.24,101.27,6.74
2606,裕民,55.44,188.87,216.57,212.98,7.3,14.6,25,NA,NA,0.43,0.16,4.17,7.74,27.65,22.79,2.43,25.21,48.34,3.04
2607,榮運,34.04,131.79,442.55,435.52,27.9,13.13,27.79,NA,NA,0.35,0.24,2.5,3.29,8.23,10.03,0.63,136.51,37.34,3.01
2608,嘉里大榮,34.41,114.81,118.59,115.29,126.92,6.41,56.94,4.12,88.59,0.93,0.69,8.42,12.83,25.23,12.06,2.05,78.19,NA,4.89
2609,陽明,76.69,126.74,110,96.96,1.58,18.64,19.58,38.28,9.53,1.57,0.91,1.38,1.55,3.58,0.39,0.13,16.55,26.04,3.78
2610,華航,77.74,117.57,66.68,53.49,115.32,17.45,20.91,NA,NA,1.03,0.67,0.48,-1.16,0.68,-0.4,-0.14,27.56,207.19,5.48
2611,志信,40.1,234.8,124.69,118.59,3.08,3.55,102.81,27.3,13.36,1,0.3,2.02,2.35,4.04,4.84,0.4,15.18,815.51,3.76
2612,中航,49.83,139.29,229.64,227.69,3.05,11.48,31.79,NA,NA,0.26,0.16,2.27,3.19,15.47,9.53,1.3,48.07,36.98,3.09
2613,中櫃,53.33,130.1,153.02,137.95,6.67,6.61,55.21,NA,NA,0.68,0.47,2.34,4.33,14.66,4.24,1.2,39.88,116.99,3.26
2614,東森,62.8,370.59,102.82,75,771.23,13.91,26.24,15.1,24.17,3.39,0.61,-15.98,-38.46,-51.64,-28.94,-5.16,7.37,-38.69,1.05
2615,萬海,57.94,141.83,171.86,165.95,9.02,20.41,17.88,NA,NA,1.5,0.82,7.32,15.86,29.66,7.94,2.37,56.86,102.82,9.46
2616,山隆,51,187,121,111,35,20.21,18.06,90.25,4.04,9.76,3.38,4,8,27,1,2.02,10,NA,0
2617,台航,21.54,149.75,283.89,264.28,19.19,14.71,24.81,*****,*****,0.38,0.23,2.56,3.12,10.12,10.54,0.73,100.37,108.22,2.24
