"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投資比率(%)"
"1707","葡萄王",51.01,121.93,148.22,126.81,83.37,71.83,5.08,2.29,159.38,1.89,1.04,22.40,38.98,144.52,21.34,8.07,73.07,78.85,2.62
"1708","東鹼",44.06,136.73,128.52,90.84,16.00,6.68,54.64,5.93,61.55,0.84,0.51,5.85,9.86,33.41,10.51,2.48,70.48,82.72,8.34
"1709","和益",32.51,309.11,274.25,126.35,31.26,8.69,42.00,2.49,146.58,3.41,0.93,7.09,10.43,19.67,7.42,1.48,98.07,76.32,13.71
"1710","東聯",53.30,169.23,106.54,54.07,-3.07,12.28,29.72,7.63,47.83,0.83,0.38,-0.66,-1.68,-3.90,-2.26,-0.14,3.98,35.56,-1.42
"1711","永光",40.31,163.58,141.35,64.50,11.74,4.95,73.73,2.25,162.22,1.82,0.73,4.73,7.30,13.90,6.01,1.08,30.32,79.94,6.33
"1712","興農",65.37,106.43,123.11,55.03,481.43,9.61,37.98,3.44,106.10,2.27,1.14,2.89,6.83,12.85,2.03,1.03,20.55,29.94,5.98
"1713","國化",7.31,554.00,2737.94,2383.39,0.00,5.04,72.42,3.94,92.63,1.60,0.27,2.87,3.10,5.24,10.57,0.46,197.25,30.57,-0.28
"1714","和桐",52.04,204.04,146.84,102.56,1.05,6.78,53.83,7.00,52.14,3.01,0.99,1.24,-0.62,0.40,-0.24,0.37,10.04,6.29,4.56
"1717","長興",54.42,245.10,303.44,227.74,12.24,2.99,122.07,4.40,82.95,2.56,0.79,6.49,12.94,34.15,7.46,2.81,61.88,92.28,7.08
"1718","中纖",91.66,"NA","NA","NA","NA","NA","NA","NA","NA",0.46,0.03,1.17,6.56,29.44,16.87,0.48,3.65,199.78,42.08
"1720","生達",32.93,211.14,221.05,155.65,108.71,3.66,99.72,2.44,149.59,1.61,0.59,6.65,9.82,25.95,11.08,1.95,55.26,95.13,8.09
"1721","三晃",33.59,185.29,218.30,157.55,14.97,3.58,101.95,6.07,60.13,2.82,1.10,4.85,7.55,7.10,4.14,0.71,53.43,365.99,11.36
"1722","台肥",34.20,287.35,840.49,721.56,4945.48,5.83,62.60,4.66,78.32,0.57,0.23,3.23,4.60,25.71,13.87,2.48,876.81,137.21,21.73
"1723","中碳",19.28,267.23,211.97,176.36,632.57,11.60,31.46,9.75,37.43,2.94,0.69,14.89,17.66,60.86,21.60,5.37,108.90,84.05,-4.34
"1724","台硝",25.93,164.77,159.97,110.48,76.79,4.56,80.04,5.77,63.25,1.46,0.68,8.34,11.34,19.20,12.11,1.67,54.23,100.33,9.07
"1725","元禎",45.50,425.90,190.74,183.14,1857.84,7.58,48.15,61.53,5.93,15.69,1.94,4.56,8.13,13.00,2.22,1.11,20.07,230.85,11.10
"1726","永記",16.34,550.61,664.23,498.30,4043.96,3.97,91.93,2.97,122.89,5.18,0.84,10.00,12.01,75.87,11.64,5.80,141.46,117.13,10.04
"1727","中華化",35.83,132.67,136.81,91.49,19.53,3.49,104.58,5.60,65.17,2.13,0.99,4.67,6.99,10.36,4.47,0.90,42.55,110.90,11.32
"1730","花仙子",36.52,352.45,185.32,132.87,14846.97,4.31,84.68,3.34,109.28,6.10,1.14,9.29,14.34,39.65,8.12,2.73,34.37,76.25,12.52
"1731","美吾華",34.19,349.94,202.49,141.08,22.73,2.23,163.67,2.88,126.73,2.48,0.52,3.21,4.57,7.12,5.77,0.59,22.49,56.35,3.92
"1732","毛寶",25.36,221.64,286.42,201.36,-2805.67,5.16,70.73,3.25,112.30,2.82,1.01,-1.39,-1.86,-1.98,-1.39,-0.20,11.06,99.03,2.65
"1733","五鼎",28.38,254.64,401.48,289.60,31.09,3.88,94.07,2.82,129.43,1.97,0.69,10.12,13.78,31.35,14.16,2.66,68.16,70.71,20.87
"1734","杏輝",37.99,158.40,226.98,154.20,2.20,4.57,79.86,1.80,202.77,0.65,0.34,-1.03,-2.08,-3.64,-3.82,0.09,27.44,39.10,4.73
"1735","日勝化",46.26,191.07,160.80,114.89,8.42,2.73,133.69,4.20,86.90,4.14,1.07,4.47,8.19,18.14,3.56,1.25,44.03,114.05,16.76
"1736","喬山",60.16,445.95,143.83,93.83,7.98,2.53,144.26,2.17,168.20,8.23,0.80,2.95,6.27,28.58,3.32,1.85,0.00,64.75,-5.97
"1737","臺鹽",14.45,241.45,574.61,489.28,0.00,13.29,27.46,4.98,73.29,1.02,0.40,3.95,4.60,15.96,9.73,1.34,95.11,64.73,2.58
"1760","寶齡富錦",34.06,202.85,217.04,142.10,1614.72,4.24,86.08,2.41,151.45,2.99,1.06,6.39,9.82,20.65,6.05,1.30,18.47,116.69,6.10
"1762","中化生",35.07,121.56,136.11,68.22,41.14,6.74,54.15,1.47,248.29,0.63,0.38,10.37,17.72,43.33,26.52,3.98,12.54,33.89,1.20
"1773","勝一",20.53,287.00,308.88,218.24,1376.07,6.89,52.97,6.63,55.05,4.24,1.29,12.20,15.65,49.59,9.42,4.08,172.87,116.96,13.49
"1776","展宇",42.59,223.98,220.14,154.16,31.46,3.55,102.81,4.74,77.00,4.33,1.06,7.64,13.24,31.43,6.97,2.10,36.19,93.34,4.52
"1783","和康生",28.97,247.26,1109.10,728.56,-26.43,3.59,101.67,1.60,228.12,0.59,0.22,-5.60,-7.38,-8.76,-24.08,-0.89,-173.42,-39.98,-9.18
"1786","科妍",11.57,250.13,835.92,748.50,21073.99,5.83,62.60,1.92,190.10,0.83,0.24,5.08,5.56,8.74,20.71,1.05,73.61,37.86,4.22
"1789","神隆",19.35,192.36,265.18,162.42,9003.13,5.50,66.36,0.84,434.52,0.75,0.32,5.45,6.60,10.98,16.05,0.87,45.91,60.63,6.39
"1795","美時",43.68,662.20,241.41,187.67,1.84,3.35,108.95,2.37,154.00,2.71,0.34,2.88,1.83,12.78,2.92,0.44,61.11,-30.79,18.19
"1802","台玻",50.76,99.13,76.95,39.00,-4.99,5.40,67.59,3.45,105.79,0.63,0.41,-9.47,-10.47,-19.57,-12.66,-1.97,8.50,23.62,2.39
"1805","寶徠",40.25,1433.27,250.68,154.12,25.30,4.92,74.18,0.49,744.89,0.71,0.09,8.45,13.58,13.02,95.37,1.42,-105.44,-21.36,-59.58
"1806","冠軍",44.48,138.82,159.87,92.58,1.66,4.81,75.88,1.76,207.38,0.93,0.44,0.52,-0.98,0.62,-1.20,-0.17,19.50,45.70,8.28
"1808","潤隆",68.99,383.87,158.17,27.75,5.55,12.81,28.49,0.33,1106.06,3.77,0.31,6.84,19.91,41.01,18.38,4.30,0.00,0.00,0.00
"1809","中釉",22.86,260.79,414.36,311.79,737.46,2.52,144.84,2.25,162.22,1.61,0.49,0.93,1.00,3.94,1.59,0.39,27.29,62.02,2.31
"1810","和成",49.98,146.95,132.65,80.82,3.45,3.22,113.35,2.23,163.67,1.33,0.53,1.63,2.12,5.18,2.05,0.35,4.00,82.61,1.17
"1817","凱撒衛",18.90,212.60,361.20,199.16,184.13,11.21,32.56,3.40,107.35,3.25,1.23,13.07,15.98,44.31,10.48,3.18,104.41,69.99,8.56
"1902","台紙",34.67,202.23,271.54,165.64,11.51,8.80,41.47,3.37,108.30,1.45,0.63,2.23,3.14,7.10,3.17,0.45,51.32,113.85,5.00
"1903","士紙",51.29,440.63,44.48,34.90,-6.49,15.96,22.86,0.93,392.47,0.19,0.03,-2.01,-4.63,-6.11,-77.27,-0.61,0.00,1.10,0.00
"1904","正隆",60.83,126.31,123.85,75.40,3.50,4.65,78.49,4.96,73.58,1.37,0.75,2.16,3.67,11.80,1.95,1.06,19.62,69.56,4.22
"1905","華紙",37.22,143.31,168.34,111.91,14.20,6.13,59.54,4.79,76.20,1.53,0.69,3.00,4.61,7.80,4.03,0.66,20.07,45.13,2.81
"1906","寶隆",38.15,7226.79,15.36,15.10,6.53,18.55,19.67,144.23,2.53,8.31,0.08,2.22,2.96,5.25,24.69,0.53,0.00,2143.92,0.00
"1907","永豐餘",60.07,166.19,113.52,66.43,2.82,4.56,80.04,5.55,65.76,1.36,0.56,1.70,2.49,9.80,1.86,0.30,12.86,43.26,3.01
"1909","榮成",67.10,114.47,73.03,56.05,2.84,2.75,132.72,9.37,38.95,1.03,0.57,3.29,6.02,14.93,3.54,1.12,26.62,86.30,10.02
"2002","中鋼",52.70,121.19,100.57,35.28,3.53,20.25,18.02,2.93,124.57,0.56,0.37,1.57,2.53,6.02,2.95,0.49,36.96,72.35,3.51
"2006","東和鋼鐵",36.04,171.61,155.58,99.42,13.08,7.86,46.43,4.09,89.24,1.98,0.86,3.58,5.39,15.17,4.01,1.27,59.35,143.62,9.86
"2007","燁興",73.86,115.75,119.91,41.04,-1.87,72.19,5.05,6.34,57.57,0.73,0.54,-2.53,-12.60,-7.88,-6.62,-0.79,0.00,36.76,0.00
"2008","高興昌",38.54,196.57,102.28,85.66,802.46,17.94,20.34,3.23,113.00,0.69,0.21,3.86,5.22,7.52,15.03,0.68,-6.38,-123.96,-1.14
"2009","第一銅",36.97,335.60,137.12,40.28,-2832.67,15.17,24.06,2.12,172.16,3.25,0.60,-6.26,-9.83,-10.90,-10.64,-0.95,24.64,125.72,2.70
"2010","春源",31.24,253.08,277.44,210.26,19.46,3.57,102.24,4.25,85.88,3.21,1.01,4.20,6.17,13.25,4.17,1.06,56.72,156.36,12.76
"2012","春雨",63.70,153.66,120.27,68.34,3.62,4.50,81.11,2.30,158.69,2.47,0.78,2.80,5.33,10.17,2.57,0.56,20.22,100.48,11.97
"2013","中鋼構",70.77,201.42,107.58,40.80,4.34,5.52,66.12,2.58,141.47,7.10,1.10,1.61,3.90,11.39,1.11,0.90,-11.35,-53.52,-20.00
"2014","中鴻",78.31,118.73,58.96,20.19,-3.40,36.49,10.00,5.97,61.13,1.82,0.91,-2.87,-14.79,-8.11,-3.87,-0.81,20.95,52.92,5.80
"2015","豐興",14.45,206.71,330.13,218.68,1580.69,15.71,23.23,5.88,62.07,2.97,1.23,20.43,12.50,41.26,8.57,3.45,185.29,104.06,11.51
"2017","官田鋼",36.35,181.67,131.22,55.99,0.43,12.65,28.85,2.96,123.31,1.46,0.58,-0.29,-1.41,-0.95,-1.46,-0.59,52.32,44.89,10.24
"2020","美亞",47.47,335.07,128.60,71.34,-13.93,7.08,51.55,3.09,118.12,4.38,0.72,-7.56,-14.13,-17.35,-10.98,-1.45,8.31,257.43,-0.43
"2022","聚亨",55.85,105.18,97.17,47.44,-2.20,10.55,34.59,2.71,134.68,0.88,0.53,-4.00,-10.97,-12.62,-9.22,-1.06,34.68,25.33,11.29
"2023","燁輝",62.02,162.75,120.89,77.76,-0.88,15.81,23.08,6.95,52.51,1.43,0.67,-1.03,-5.54,-9.29,-3.24,-0.56,20.14,65.38,4.83
"2024","志聯",49.32,118.73,128.29,69.03,3.07,4.88,74.79,3.06,119.28,1.16,0.63,2.23,3.08,3.55,2.49,0.34,30.35,"NA",7.10
"2025","千興",55.47,97.62,79.46,18.63,-17.51,213.19,1.71,5.79,63.03,2.41,1.18,-15.73,-29.66,-12.65,-13.97,-1.45,"NA",78.88,"NA"
"2027","大成鋼",67.22,490.10,264.71,46.84,1.27,13.52,26.99,1.62,225.30,7.54,1.08,0.91,-1.04,2.40,-0.33,-0.36,12.07,0.41,3.26
"2028","威致",84.31,99.27,89.12,27.99,-1005.10,12.27,29.74,7.08,51.55,1.26,0.89,-17.36,-92.29,-20.13,-21.37,-3.13,26.75,43.48,3.93
"2029","盛餘",20.01,323.54,731.32,566.37,16.63,19.03,19.18,6.86,53.20,4.78,1.30,-0.88,-1.14,1.79,-0.70,-0.29,213.72,305.32,7.72
"2030","彰源",70.02,141.50,136.10,59.79,-1.07,9.88,36.94,2.70,135.18,2.70,1.00,-1.30,-8.18,-11.74,-2.45,-1.01,21.32,97.21,9.73
"2031","新光鋼",61.08,202.70,125.39,79.11,-2.87,3.55,102.81,3.23,113.00,3.06,0.80,-3.60,-8.48,-20.41,-6.34,-1.45,31.37,96.40,25.19
"2032","新鋼",19.92,311.10,842.97,674.29,152.65,5.60,65.17,8.65,42.19,4.95,1.49,1.69,2.11,3.02,1.12,0.26,252.37,262.68,13.58
"2033","佳大",28.11,207.48,180.24,77.34,0.26,3.79,96.30,1.88,194.14,1.70,0.59,0.01,-0.41,-0.43,-0.50,-0.05,19.74,54.35,4.99
"2034","允強",30.73,285.33,247.42,102.45,2591.19,8.94,40.82,3.93,92.87,7.12,1.80,5.12,7.41,16.93,2.89,1.44,79.35,121.70,14.64
"2038","海光",51.49,90.42,110.41,51.73,-3.73,9.12,40.02,4.90,74.48,2.16,1.14,-2.26,-7.52,-13.60,-2.49,-1.15,75.25,79.81,20.78
"2049","上銀",55.74,133.32,117.75,68.81,11.74,2.61,139.84,1.88,194.14,0.95,0.47,4.87,9.90,68.11,9.37,6.10,9.07,43.02,0.99
"2059","川湖",12.68,575.38,764.26,729.35,36589.43,4.35,83.90,5.31,68.73,3.14,0.48,21.78,25.50,249.56,42.74,20.18,221.03,211.04,14.42
"2062","橋椿",47.21,153.12,145.14,91.29,4988.22,4.69,77.82,4.57,79.86,1.41,0.70,7.05,12.32,49.51,9.20,3.83,24.77,42.48,1.45
"2069","運錩",52.56,147.27,132.57,62.97,2.25,9.99,36.53,5.67,64.37,3.62,1.48,2.49,2.66,9.12,0.80,0.55,30.74,432.36,10.21
"2101","南港",48.77,167.48,151.82,65.18,11.02,5.72,63.81,1.29,282.94,1.27,0.50,4.13,6.98,13.35,7.46,0.97,0.70,68.43,0.24
"2102","泰豐",23.04,152.68,366.43,261.35,25.49,4.34,84.10,4.58,79.69,1.06,0.57,4.50,5.51,15.15,7.30,1.22,105.27,258.26,7.97
"2103","台橡",39.73,222.97,155.35,95.02,5.14,7.21,50.62,4.25,85.88,2.61,0.82,2.31,3.32,7.82,2.31,0.64,52.71,"NA",8.62
"2104","國際中橡",38.05,225.93,195.64,164.35,6.64,4.85,75.25,4.73,77.16,1.76,0.54,2.76,3.75,32.01,4.31,1.45,47.55,148.41,6.91
"2105","正新",45.80,114.59,140.00,101.65,1943.00,8.44,43.24,5.43,67.21,1.08,0.70,8.12,14.38,53.92,11.00,3.94,74.32,89.95,8.98
"2106","建大",46.88,298.30,394.02,310.86,25.58,7.84,46.55,3.65,100.00,2.97,0.77,9.11,16.56,50.05,11.10,4.04,77.75,182.79,8.55
"2107","厚生",20.91,1404.26,365.63,169.97,43.76,9.71,37.59,0.26,1403.84,2.61,0.16,5.53,6.34,20.80,34.48,1.60,-36.86,177.61,-18.09
"2108","南帝",17.37,251.49,491.24,377.10,326.85,10.37,35.19,6.87,53.12,3.09,1.18,14.58,18.04,36.22,11.99,2.72,164.29,186.01,13.21
"2109","華豐",40.07,174.50,233.14,161.30,14.25,6.62,55.13,3.42,106.72,1.67,0.73,6.14,5.49,15.34,4.41,0.32,52.46,110.51,4.96
"2114","鑫永銓",12.91,202.66,448.47,385.47,0.00,7.43,49.12,5.11,71.42,1.68,0.70,16.02,19.20,76.59,22.83,6.20,202.83,149.68,8.25
"2115","六暉-KY",29.67,405.61,484.80,381.06,32.57,3.67,99.45,3.75,97.33,4.24,0.86,8.86,12.79,42.67,9.96,3.35,98.06,90.79,8.74
"2201","裕隆",61.71,249.38,102.98,93.34,12.68,1.94,188.14,10.13,36.03,3.61,0.59,2.05,4.86,1.78,3.20,2.29,-3.97,6.70,-6.38
"2204","中華",15.99,840.38,303.85,217.58,223.80,12.85,28.40,5.45,66.97,5.45,0.57,5.67,6.74,28.11,9.86,2.32,38.48,"NA",1.66
"2206","三陽工業",56.90,213.17,114.31,58.80,10.65,12.92,28.25,3.14,116.24,2.73,0.79,7.96,17.23,40.87,9.11,3.48,-1.70,-4.98,-0.72
"2207","和泰車",72.29,183.37,112.01,101.15,214.65,1.85,197.29,23.47,15.55,4.45,1.02,6.96,25.06,242.06,6.78,17.90,10.65,37.75,6.02
"2208","台船",41.59,152.83,169.51,18.69,23.68,64.20,5.68,8.46,43.14,1.93,0.80,1.84,3.42,7.78,2.20,0.63,74.92,"NA",14.84
"2227","裕日車",29.58,1249.30,176.17,174.88,137.47,74.77,4.88,9693.76,0.03,17.98,0.98,12.40,17.04,166.66,12.54,13.89,-16.53,38.56,-36.48
"2228","劍麟",21.44,268.83,414.02,292.10,231.20,5.55,65.76,3.88,94.07,3.22,1.04,16.47,20.90,109.60,15.72,8.55,124.85,73.29,13.44
"2231","為升",24.09,320.02,406.07,339.45,734.35,3.66,99.72,3.69,98.91,3.29,0.97,38.77,50.18,156.30,39.76,13.45,161.90,103.61,10.69
"2233","宇隆",21.30,212.27,351.25,254.71,196.52,4.77,76.51,2.92,125.00,1.93,0.72,9.13,11.39,66.82,12.67,5.07,67.76,130.33,2.64
"2236","百達-KY",27.93,352.84,277.57,200.00,3.01,2.55,143.13,3.47,105.18,3.96,0.82,4.84,6.26,37.08,5.07,1.88,34.12,"NA",7.29
"2239","英利-KY",50.86,162.80,103.69,61.93,15.72,4.35,83.90,4.14,88.16,2.63,0.88,8.50,16.79,144.12,9.03,11.20,3.41,70.80,2.45
"2243","宏旭-KY",88.23,95.70,95.35,20.70,5.43,4.62,79.00,0.62,588.70,3.63,0.49,3.49,25.82,180.17,5.72,3.66,3.32,"*****",12.97
"2301","光寶科",61.99,298.97,137.09,108.65,18.29,4.23,86.28,5.96,61.24,6.50,1.03,3.66,9.57,42.86,3.37,3.11,14.16,105.75,8.31
"2302","麗正",16.69,367.80,188.75,136.80,5.58,3.98,91.70,2.85,128.07,1.10,0.24,0.34,0.29,0.51,0.98,0.03,107.97,114.24,16.37
"2303","聯電",32.18,148.23,196.53,155.43,16.35,6.95,52.51,6.88,53.05,0.82,0.45,4.07,6.00,11.20,8.86,1.08,124.45,89.14,5.96
"2305","全友",31.83,459.93,210.39,179.54,43.13,9.70,37.62,1.96,186.22,1.62,0.30,10.15,14.63,17.44,32.23,1.27,-33.83,-118.30,-9.55
"2308","台達電",42.75,345.51,173.08,136.57,5532.64,4.15,87.95,5.99,60.93,5.17,0.91,8.55,16.47,95.38,9.20,7.67,40.68,98.90,8.61
"2312","金寶",58.57,323.52,83.60,57.64,8.77,3.18,114.77,7.60,48.02,5.94,0.85,3.25,7.85,12.22,3.29,1.02,30.46,94.29,20.91
"2313","華通",59.66,149.91,157.63,116.18,14.03,4.17,87.52,6.79,53.75,2.05,0.86,6.37,14.46,32.52,6.46,2.41,41.32,81.40,11.06
"2314","台揚",65.71,305.79,116.83,73.99,2.77,5.50,66.36,3.42,106.72,7.43,1.05,1.05,2.06,1.89,0.65,0.10,2.39,15.14,2.55
"2316","楠梓電",32.47,718.69,494.29,454.92,152.64,3.68,99.18,7.07,51.62,3.25,0.46,35.25,56.97,196.70,76.73,15.03,33.90,108.95,1.18
"2317","鴻海",54.06,371.85,169.32,127.75,11.55,6.52,55.98,9.86,37.01,12.89,1.88,6.89,14.69,127.28,3.35,9.42,22.94,111.58,11.89
"2321","東訊",83.61,366.54,109.83,72.46,-1.23,6.61,55.21,3.78,96.56,19.29,1.59,-1.65,-16.33,-1.18,-1.88,-0.27,-5.20,117.70,-8.82
"2323","中環",28.10,161.31,210.05,159.02,-12.40,4.26,85.68,3.93,92.87,0.65,0.35,-7.37,-10.97,-13.10,-22.34,-1.31,24.57,485.48,2.11
"2324","仁寶",66.58,514.91,137.00,113.71,14.11,4.93,74.03,14.31,25.50,34.74,2.40,2.74,8.35,26.37,1.06,2.01,5.08,90.01,2.46
"2327","國巨",46.79,199.60,129.22,100.44,22.30,3.21,113.70,3.48,104.88,1.94,0.56,7.76,14.40,70.03,13.35,5.48,27.09,195.10,4.50
"2328","廣宇",39.73,391.04,184.54,158.80,33.81,3.48,104.88,10.09,36.17,6.31,0.99,2.59,4.08,14.13,2.51,0.55,-3.66,58.35,-2.67
"2329","華泰",65.19,85.05,64.41,47.68,7.82,5.47,66.72,9.24,39.50,2.15,0.94,7.10,19.05,16.44,6.53,1.30,28.99,87.71,10.07
"2330","台積電",26.24,169.34,351.86,319.58,110.84,8.37,43.60,6.49,56.24,1.01,0.54,19.62,27.04,135.14,36.34,11.82,249.67,103.82,13.76
"2331","精英",44.93,393.86,172.42,142.57,46.15,6.16,59.25,8.62,42.34,11.78,1.65,3.89,7.25,30.31,2.30,2.07,45.41,91.36,10.64
"2332","友訊",48.05,954.04,167.67,112.23,-43.68,4.17,87.52,2.91,125.42,20.39,1.14,-8.02,-15.43,-30.90,-7.03,-2.90,6.00,30.87,3.74
"2337","旺宏",51.02,167.00,186.89,90.59,-12.88,6.47,56.41,1.94,188.14,1.11,0.51,-9.57,-20.45,-11.56,-20.05,-1.19,17.18,22.06,1.36
"2338","光罩",7.57,356.31,878.38,795.66,"NA",3.99,91.47,10.73,34.01,1.26,0.36,-1.03,-1.11,-0.85,-2.88,-0.15,158.07,211.90,2.90
"2340","光磊",34.47,287.31,270.23,225.46,16.38,3.35,108.95,3.48,104.88,1.72,0.47,5.11,7.50,13.00,10.18,1.05,31.61,113.34,2.85
"2342","茂矽",62.77,193.39,84.22,61.28,-3293.62,4.59,79.52,6.43,56.76,1.45,0.42,-29.09,-67.15,-26.52,-69.40,-2.65,-18.88,"NA",-1.44
"2344","華邦電",35.94,157.49,200.37,122.21,17.10,7.11,51.33,3.57,102.24,1.16,0.60,5.79,8.74,11.86,9.05,0.90,62.09,118.37,5.50
"2345","智邦",45.43,765.79,199.17,141.80,2107.40,6.73,54.23,5.80,62.93,21.33,1.70,8.01,14.82,27.62,4.71,2.19,28.76,67.70,12.98
"2347","聯強",67.45,606.42,120.24,78.15,549.69,7.01,52.06,9.17,39.80,46.69,2.37,2.86,7.23,24.86,0.99,2.01,5.31,-4.30,-23.89
"2348","海悅",45.88,161310.00,431.77,229.57,5.82,3.64,100.27,0.68,536.76,408.86,0.40,4.79,8.28,11.99,9.85,1.06,91.44,-12.16,20.45
"2349","錸德",34.68,143.08,162.37,108.73,-7.00,4.45,82.02,3.00,121.66,0.57,0.33,-6.13,-10.57,-7.67,-20.33,-0.84,23.35,106.51,1.74
"2351","順德",48.48,150.38,165.72,90.92,16.66,4.29,85.08,3.15,115.87,1.93,0.86,6.59,12.53,43.48,7.17,3.16,54.50,145.04,9.16
"2352","佳世達",68.71,246.44,107.21,75.02,4.64,5.00,73.00,6.94,52.59,6.75,1.29,2.82,7.20,14.55,1.69,1.10,10.08,28.74,10.59
"2353","宏碁",61.65,1432.78,129.61,93.45,3.49,4.91,74.33,6.76,53.99,51.16,1.45,0.49,0.95,2.74,0.23,0.20,-0.84,18.83,-1.71
"2354","鴻準",26.27,762.52,323.33,256.73,82.10,3.30,110.60,18.16,20.09,7.55,0.78,9.67,14.08,104.38,12.25,8.76,63.54,371.37,14.20
"2355","敬鵬",35.00,179.00,187.00,144.00,82.00,4.94,73.88,5.86,62.28,2.74,0.93,8.00,13.00,65.00,8.00,4.97,31.00,118.00,6.00
"2356","英業達",64.21,222.08,135.24,104.37,8.86,6.12,59.64,11.74,31.09,11.41,2.25,3.09,7.82,20.02,1.26,1.55,17.23,144.23,0.09
"2357","華碩",49.21,2000.12,169.14,96.34,61.74,5.58,65.41,3.48,104.88,50.72,1.38,5.12,10.32,302.16,3.66,23.02,-6.92,65.41,-12.00
"2358","廷鑫",31.76,433.69,169.31,98.77,-49.02,7.12,51.26,13.55,26.93,13.13,1.99,-22.86,-32.30,-24.00,-11.72,-2.25,"NA","NA","NA"
"2359","所羅門",19.22,985.25,363.11,314.89,26790.05,3.30,110.60,11.16,32.70,9.87,0.76,6.75,8.35,29.42,8.82,2.15,53.45,171.01,9.04
"2360","致茂",40.65,467.83,309.47,248.58,39.02,3.23,113.00,2.73,133.69,3.54,0.62,8.18,13.25,39.10,12.76,3.28,72.88,89.78,9.82
"2362","藍天",60.36,5338.65,93.40,72.16,2.71,8.23,44.34,3.61,101.10,11.74,0.16,1.58,2.07,25.44,5.32,1.57,-6.48,17.65,-47.38
"2363","矽統",1.14,912.75,1869.97,1806.52,4304.50,4.36,83.71,0.91,401.09,0.29,0.03,0.13,0.14,0.98,4.52,0.02,-281.41,-932.92,-2.74
"2364","倫飛",60.83,113.74,73.52,40.91,-14.74,9.09,40.15,2.34,155.98,1.63,0.57,-11.77,-27.82,-8.91,-21.66,-0.97,0.00,104.29,0.00
"2365","昆盈",29.89,407.56,237.57,181.26,14.64,6.26,58.30,4.13,88.37,5.27,0.95,1.52,2.19,4.92,1.62,0.32,55.19,246.88,16.33
"2367","燿華",49.16,129.10,116.32,97.02,809.00,3.10,117.74,11.21,32.56,1.38,0.73,3.26,5.54,11.19,3.96,0.97,31.79,73.55,5.87
"2368","金像電",67.53,118.36,106.07,81.45,1.84,2.87,127.17,6.48,56.32,2.24,0.82,1.26,1.41,3.42,0.53,0.18,16.87,102.20,7.60
"2369","菱生",35.55,145.47,243.00,199.14,0.27,4.36,83.71,11.05,33.03,0.97,0.57,-0.67,-1.34,-0.64,-1.56,-0.21,60.06,120.63,4.96
"2371","大同",75.78,125.84,83.60,62.16,0.00,5.92,61.65,4.34,84.10,1.16,0.46,-3.48,-19.49,-41.29,-11.39,-1.35,0.93,43.54,0.34
"2373","震旦行",44.11,569.57,194.52,160.21,5333.67,9.02,40.46,5.25,69.52,7.41,0.91,8.89,15.73,44.52,9.53,3.80,27.60,92.49,2.92
"2374","佳能",37.69,248.70,169.79,139.22,122.30,6.79,53.75,8.15,44.78,5.28,1.25,5.66,9.33,36.37,4.51,1.71,19.10,126.44,6.92
"2375","凱美",37.13,874.65,244.37,217.65,14.87,2.70,135.18,5.22,69.92,7.25,0.56,1.70,2.24,9.77,2.78,0.52,51.27,283.31,19.10
"2376","技嘉",32.15,574.06,274.81,176.00,1858.73,8.99,40.60,4.87,74.94,12.32,1.52,5.74,8.51,42.47,3.78,3.05,34.55,113.52,6.58
"2377","微星",44.68,478.39,196.11,117.36,26101.12,6.82,53.51,4.64,78.66,15.12,1.84,8.00,14.74,50.51,4.35,4.39,27.88,"NA",9.31
"2379","瑞昱",52.52,686.34,158.14,137.67,23.43,5.71,63.92,4.37,83.52,9.40,0.72,5.77,10.93,51.94,7.64,4.81,13.58,133.08,0.76
"2380","虹光",18.26,340.31,462.38,308.27,0.00,3.07,118.89,1.92,190.10,2.51,0.59,-5.14,-6.43,-9.82,-8.88,-1.01,34.70,92.54,3.74
"2382","廣達",73.65,327.38,127.51,93.90,11.47,5.79,63.03,8.61,42.39,20.47,1.89,3.43,12.67,58.78,1.76,4.62,-0.01,10.56,-8.37
"2383","台光電",45.27,234.66,199.77,171.33,94.06,3.02,120.86,8.45,43.19,4.48,1.18,14.08,26.78,104.90,11.46,7.55,56.78,131.04,16.94
"2385","群光",55.63,161.70,120.50,85.66,70.93,4.30,84.88,6.06,60.23,5.43,1.39,6.74,17.29,75.72,4.77,5.79,27.10,102.92,14.12
"2387","精元",44.15,208.33,163.85,128.35,56.40,2.82,129.43,5.86,62.28,3.83,1.07,5.26,9.09,38.23,4.81,2.35,16.09,85.98,7.96
"2388","威盛",70.19,199.30,95.72,81.34,13.00,12.94,28.20,1.95,187.17,2.07,0.52,9.65,36.20,18.61,17.42,1.72,0.00,0.00,0.00
