"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投資比率(%)"
"1702","南僑",71.52,119.64,119.78,85.45,8.34,9.83,37.13,5.26,69.39,1.55,0.82,5.41,17.31,51.52,5.80,4.09,25.08,65.32,6.22
"1707","葡萄王",34.89,124.49,88.47,69.36,172.95,54.28,6.72,3.37,108.30,1.50,0.89,18.51,28.51,178.75,20.58,9.57,73.93,90.83,10.28
"1708","東鹼",52.48,112.40,97.21,74.81,3.82,7.87,46.37,7.59,48.08,0.45,0.33,4.13,6.21,20.98,8.65,1.74,35.37,61.91,4.14
"1709","和益",33.58,178.34,161.87,51.71,31.16,9.14,39.93,2.74,133.21,2.68,0.90,3.71,5.10,10.48,3.98,0.77,0.00,63.00,0.00
"1710","東聯",48.93,167.00,70.33,42.02,961.45,15.40,23.70,14.34,25.45,1.96,0.89,7.41,13.09,35.90,7.43,2.01,43.59,48.48,7.07
"1711","永光",42.90,170.08,161.58,65.96,6.14,5.33,68.48,2.09,174.64,1.67,0.70,3.48,5.11,9.49,4.24,0.73,18.37,79.12,2.52
"1712","興農",52.83,135.30,134.88,69.76,13.52,8.17,44.67,4.50,81.11,2.47,1.20,5.24,10.69,21.23,4.05,1.74,24.24,117.64,8.47
"1713","國化",6.46,636.22,2806.33,2253.56,0.00,5.13,71.15,3.59,101.67,1.81,0.27,4.71,5.05,7.74,17.19,0.76,50.81,7.62,-1.76
"1714","和桐",42.90,283.44,184.73,123.64,3.49,5.60,65.17,6.49,56.24,4.85,1.16,2.53,3.01,6.59,1.44,0.26,13.64,100.33,3.31
"1717","長興",60.21,212.20,211.74,150.68,4.23,2.86,127.62,4.49,81.29,2.32,0.78,3.52,6.99,15.02,3.44,1.25,19.90,57.60,3.83
"1718","中纖",91.92,"NA","NA","NA","NA","NA","NA","NA","NA",0.54,0.03,1.19,7.90,33.79,18.21,1.13,"NA","NA","NA"
"1720","生達",34.05,222.63,195.49,138.43,57.91,3.95,92.40,2.44,149.59,1.67,0.56,6.79,10.13,28.96,11.98,2.09,28.74,94.80,3.10
"1721","三晃",44.57,175.78,193.78,119.71,1.62,4.83,75.56,4.43,82.39,2.03,0.83,0.72,0.64,0.53,0.43,0.07,16.67,140.21,2.78
"1722","台肥",33.52,538.35,694.29,524.90,707442.92,8.56,42.64,4.06,89.90,0.88,0.16,3.01,4.56,30.09,18.67,2.33,94.89,122.01,-0.22
"1723","中碳",37.22,205.47,126.94,89.26,226.15,14.48,25.20,10.95,33.33,2.38,0.74,13.26,21.30,79.59,17.70,6.50,50.86,60.98,6.13
"1724","台硝",31.62,126.81,113.55,77.92,30.97,4.53,80.57,6.50,56.15,1.36,0.69,3.45,4.42,8.47,4.83,0.76,49.23,78.53,9.53
"1725","元禎",42.10,588.61,213.62,202.50,2030.17,7.67,47.58,54.19,6.73,18.46,1.77,4.16,7.25,14.50,2.24,1.20,17.52,163.34,7.21
"1726","永記",15.93,443.45,546.73,368.88,16705.84,3.81,95.80,2.79,130.82,3.91,0.77,7.49,8.93,54.65,9.27,4.61,22.10,96.53,-2.83
"1727","中華化",41.97,127.71,117.10,81.36,15.80,3.29,110.94,6.00,60.83,2.24,1.01,4.08,6.64,11.69,3.75,0.90,32.33,101.51,10.21
"1730","花仙子",42.15,203.36,211.45,147.04,13612.73,5.22,69.92,4.54,80.39,4.40,1.23,13.24,21.10,66.10,10.68,4.96,43.05,71.42,6.35
"1731","美吾華",35.67,420.32,229.04,194.93,23.40,1.59,229.55,2.00,182.50,2.33,0.42,3.03,4.35,8.36,6.74,0.57,35.37,106.98,6.68
"1732","毛寶",24.83,234.91,291.21,201.36,776.77,5.82,62.71,3.06,119.28,2.95,0.99,1.22,1.63,2.38,1.23,0.16,24.56,338.20,6.01
"1733","五鼎",35.42,266.51,315.37,182.84,15.52,4.93,74.03,2.49,146.58,2.68,0.78,3.91,5.66,16.18,4.58,0.95,13.47,76.49,-3.11
"1734","杏輝",41.77,149.07,238.58,174.23,-3.29,4.08,89.46,2.75,132.72,0.66,0.37,-1.79,-3.49,-5.23,-5.55,0.05,8.94,47.70,0.70
"1735","日勝化",53.68,171.96,139.68,91.86,3.84,3.42,106.72,4.74,77.00,3.98,1.21,0.84,0.74,5.44,0.28,0.10,2.74,103.60,-0.34
"1736","喬山",64.49,319.79,134.39,78.41,2.91,2.87,127.17,2.26,161.50,7.13,0.95,2.13,4.71,9.63,1.79,1.29,7.57,64.14,7.57
"1737","臺鹽",15.97,223.00,518.03,452.67,0.00,15.02,24.30,5.28,69.12,1.00,0.41,6.21,7.43,26.57,15.08,2.26,84.05,92.12,1.84
"1760","寶齡富錦",26.40,314.00,320.00,235.00,3880.00,4.50,81.11,2.30,158.69,3.14,0.91,10.33,14.56,31.85,11.30,2.09,18.61,77.24,-2.32
"1762","中化生",38.41,127.33,144.18,57.39,23.10,5.47,66.72,1.55,235.48,0.43,0.30,7.28,12.31,30.97,22.98,3.02,55.12,44.11,4.60
"1773","勝一",21.05,216.72,223.32,140.18,19266.57,7.64,47.77,7.54,48.40,4.03,1.36,15.76,19.98,77.06,11.58,6.20,54.02,109.42,-0.92
"1776","展宇",42.81,209.21,190.85,121.45,-1.28,3.75,97.33,4.11,88.80,3.04,0.93,-1.00,-2.04,-1.58,-1.28,-0.49,-7.53,70.42,-8.48
"1783","和康生",25.76,170.63,205.04,92.82,15.27,4.01,91.02,2.04,178.92,0.86,0.38,5.38,6.96,8.09,13.34,0.82,58.66,31.34,17.01
"1786","科妍",36.43,138.18,248.46,218.81,3570.00,5.27,69.25,2.88,126.73,0.32,0.20,5.46,8.72,17.53,26.36,1.66,53.01,21.32,5.82
"1789","神隆",16.11,223.11,334.40,259.31,711.88,5.92,61.65,0.93,392.47,0.68,0.26,4.01,4.23,6.20,12.57,0.56,63.30,128.36,5.33
"1795","美時",48.29,702.50,169.22,111.66,1.51,5.32,68.60,3.15,115.87,3.47,0.42,2.55,1.61,6.87,1.93,0.42,37.88,71.97,15.14
"1802","台玻",43.89,121.61,112.79,66.68,3.17,4.68,77.99,3.97,91.93,0.90,0.55,1.90,2.12,5.35,2.24,0.37,18.26,104.13,2.21
"1805","寶徠",58.80,890.33,158.84,32.74,-8.23,23.26,15.69,0.07,5214.28,1.20,0.05,-5.80,-13.97,-11.65,-117.09,-1.17,-27.27,-116.14,-37.83
"1806","冠軍",41.84,139.38,132.48,79.33,-3.88,5.54,65.88,1.87,195.18,1.05,0.45,-4.32,-8.51,-12.97,-11.39,-1.31,3.40,119.27,2.34
"1808","潤隆",67.37,624.02,192.04,61.50,9.76,14.51,25.15,0.68,536.76,6.96,0.56,9.89,35.03,81.92,15.79,8.11,69.40,65.54,52.15
"1809","中釉",21.07,240.49,353.47,239.32,19.54,2.96,123.31,2.12,172.16,1.55,0.51,-0.18,-0.49,-0.61,-0.77,0.00,8.93,223.51,0.72
"1810","和成",48.62,154.53,133.24,77.74,0.98,3.28,111.28,2.13,171.36,1.28,0.51,-0.15,-1.36,-0.05,-1.41,-0.18,5.38,116.93,1.61
"1817","凱撒衛",25.83,180.43,257.74,115.29,128.09,9.32,39.16,2.44,149.59,2.64,1.04,11.66,15.35,49.21,11.07,3.50,84.87,67.14,9.34
"1902","台紙",27.75,203.59,296.20,198.52,38.60,5.51,66.24,2.57,142.02,0.89,0.38,5.32,7.03,14.40,13.62,1.03,18.05,267.98,0.55
"1903","士紙",59.46,392.13,32.07,27.15,-5.82,7.90,46.20,1.12,325.89,0.20,0.03,-2.18,-6.06,-6.39,-76.33,-0.64,0.00,0.00,0.00
"1904","正隆",59.74,142.65,143.58,69.89,8.22,5.56,65.64,3.63,100.55,1.34,0.69,7.37,17.60,45.08,9.93,3.38,33.01,68.49,6.43
"1905","華紙",42.44,135.68,150.10,99.94,8.27,6.86,53.20,6.00,60.83,1.65,0.77,1.96,3.38,6.03,2.20,0.40,5.39,71.90,-0.11
"1906","寶隆",36.08,12113.15,47.70,45.29,42.14,20.04,18.21,49.81,7.32,52.50,0.35,6.18,7.47,34.79,25.35,3.32,0.00,143.94,-2.04
"1907","永豐餘",60.30,174.69,135.51,84.77,387.01,5.06,72.13,6.36,57.38,1.58,0.66,2.41,4.33,17.62,2.56,0.87,15.11,71.44,2.77
"1909","榮成",69.21,96.84,72.61,49.38,2.01,3.56,102.52,11.51,31.71,1.24,0.73,3.04,3.64,13.00,1.74,0.82,13.72,34.76,6.88
"2002","中鋼",49.17,130.20,112.21,31.85,10.59,21.09,17.30,3.17,115.14,0.91,0.55,4.55,8.26,20.23,7.52,1.58,41.91,137.68,4.97
"2006","東和鋼鐵",50.55,150.13,131.33,31.34,6.36,11.37,32.10,3.08,118.50,1.93,0.82,2.38,3.70,12.50,2.24,0.88,-31.10,30.78,-13.14
"2007","燁興",70.92,104.96,83.53,28.82,1.15,29.15,12.52,5.03,72.56,0.59,0.46,0.61,0.33,0.38,0.12,0.03,3.94,0.67,0.67
"2008","高興昌",54.77,145.52,58.29,35.95,-225.69,22.43,16.27,2.65,137.73,0.86,0.26,-2.66,-7.02,-6.96,-12.48,-0.87,-5.81,-109.70,-2.53
"2009","第一銅",29.61,451.02,166.75,56.14,930.98,12.78,28.56,2.00,182.50,3.50,0.55,1.65,2.21,2.09,2.74,0.24,44.70,63.28,7.58
"2010","春源",38.73,236.75,195.33,135.71,5.89,3.82,95.54,4.07,89.68,3.78,1.04,1.68,2.22,4.84,1.32,0.39,0.00,83.85,-2.72
"2012","春雨",59.86,223.81,193.31,85.39,7.71,4.45,82.02,2.52,144.84,3.04,0.93,6.10,13.52,22.27,5.75,1.74,0.00,109.58,-1.74
"2013","中鋼構",75.05,231.83,107.25,28.88,2.60,6.72,54.31,2.59,140.92,9.55,1.30,1.07,2.80,4.97,0.58,0.61,-8.67,-104.63,-14.97
"2014","中鴻",55.82,158.43,93.83,21.86,22.68,37.21,9.80,6.54,55.81,3.53,1.48,9.70,22.73,21.13,6.28,2.11,5.67,117.67,1.56
"2015","豐興",18.26,187.26,243.03,60.01,443.66,20.22,18.05,5.17,70.59,3.10,1.35,13.57,16.24,62.54,9.53,5.06,14.96,64.06,-4.69
"2017","官田鋼",38.92,160.69,116.58,47.23,3.68,12.65,28.85,3.13,116.61,1.31,0.59,2.25,2.75,3.91,2.96,0.51,18.42,77.47,2.70
"2020","美亞",47.36,361.87,138.73,70.38,12.02,8.61,42.39,2.84,128.52,5.10,0.81,5.76,9.81,15.88,6.58,1.34,15.56,82.03,1.03
"2022","聚亨",60.58,159.39,127.81,91.90,100.19,15.56,23.45,3.55,102.81,1.74,0.72,1.48,0.12,0.28,0.07,-0.11,1.29,14.65,0.91
"2023","燁輝",65.95,146.73,93.56,47.75,1.28,15.60,23.39,6.68,54.64,1.84,0.85,1.46,0.89,1.90,0.36,0.16,8.74,36.83,2.33
"2024","志聯",48.57,118.82,125.26,58.90,7.08,5.82,62.71,2.48,147.17,1.22,0.66,3.97,6.31,9.65,5.17,0.77,6.09,"NA","NA"
"2025","千興",61.48,118.82,97.98,39.72,-36.36,"*****","*****",4.89,74.64,2.94,1.31,-23.20,-46.82,-18.30,-18.11,-1.83,-23.74,147.52,-4.99
"2027","大成鋼",54.51,616.07,419.82,113.07,7.48,12.22,29.86,1.67,218.56,8.33,1.09,10.16,21.85,73.10,7.96,5.83,"NA","NA","NA"
"2028","威致",66.80,117.47,112.91,22.94,689.07,34.03,10.72,5.81,62.82,2.94,1.67,9.02,24.60,15.53,4.63,1.58,20.83,77.04,5.23
"2029","盛餘",9.36,332.06,923.59,640.94,33.14,13.86,26.33,5.00,73.00,4.25,1.12,1.00,1.09,4.56,0.86,0.33,125.11,95.76,1.32
"2030","彰源",61.70,144.90,134.12,49.44,6.68,13.00,28.07,3.00,121.66,3.33,1.28,6.29,14.11,27.69,4.06,1.97,18.04,164.24,10.30
"2031","新光鋼",58.14,223.84,105.86,61.26,9.03,3.63,100.55,2.30,158.69,2.53,0.51,7.16,14.58,36.76,11.32,3.17,0.00,33.66,0.00
"2032","新鋼",16.73,315.90,840.21,597.10,67.77,5.09,71.70,8.02,45.51,5.22,1.54,0.84,1.00,1.53,0.53,0.13,52.40,49.61,2.59
"2033","佳大",21.22,203.35,203.87,95.46,6.75,4.16,87.74,3.19,114.42,1.71,0.66,1.18,1.24,1.91,1.46,0.15,-9.15,99.37,-2.71
"2034","允強",32.35,216.32,175.56,67.47,2808.84,10.29,35.47,4.35,83.90,5.12,1.64,7.97,11.78,28.19,4.75,2.23,61.88,109.10,13.53
"2038","海光",54.92,132.72,120.81,42.74,-4.24,9.11,40.06,4.34,84.10,2.46,1.00,-1.88,5.65,-15.45,-2.42,-1.08,-26.29,-4.10,-9.21
"2049","上銀",50.02,123.89,104.62,53.26,42.47,5.57,65.52,2.29,159.38,1.26,0.68,11.59,23.83,202.82,16.67,18.44,29.20,66.96,13.34
"2059","川湖",10.10,751.36,926.31,878.67,"NA",4.42,82.57,4.70,77.65,3.27,0.39,16.84,18.83,227.90,40.03,18.63,176.97,185.20,11.62
"2062","橋椿",57.71,115.50,110.41,52.79,300.15,5.53,66.00,3.05,119.67,0.84,0.53,1.38,2.06,9.96,1.65,0.68,5.65,27.85,1.13
"2069","運錩",55.05,139.49,129.93,52.75,7.30,8.51,42.89,4.85,75.25,2.46,1.06,12.46,26.30,64.51,10.17,5.90,-38.87,-1.17,-20.64
"2101","南港",55.70,173.77,157.85,61.43,3.77,4.88,74.79,1.02,357.84,1.24,0.44,1.20,1.72,4.08,1.76,0.23,12.12,48.75,1.82
"2102","泰豐",43.46,122.90,295.06,195.17,-2001.75,3.85,94.80,3.27,111.62,0.49,0.34,-7.93,-14.36,-29.01,-24.47,-2.67,33.40,83.20,2.09
"2103","台橡",44.16,251.54,181.84,102.14,10.62,8.21,44.45,4.21,86.69,3.43,1.00,4.62,7.40,19.75,4.15,1.44,22.92,99.39,3.11
"2104","國際中橡",35.40,277.90,256.45,222.13,13.95,4.56,80.04,6.29,58.02,1.89,0.56,8.12,12.33,52.42,13.31,4.18,29.89,84.21,4.03
"2105","正新",54.33,121.82,141.67,94.83,403.00,8.77,41.61,4.40,82.95,1.05,0.62,2.83,4.39,22.88,3.27,1.09,33.39,90.11,3.97
"2106","建大",52.64,204.01,234.07,154.83,6.29,7.73,47.21,3.48,104.88,2.24,0.79,2.13,3.61,13.28,2.19,0.79,20.56,97.87,2.48
"2107","厚生",26.66,1122.88,278.68,114.73,12.91,7.05,51.77,0.19,1921.05,1.50,0.09,1.61,2.04,7.04,15.71,0.59,11.98,87.83,1.53
"2108","南帝",18.35,350.70,482.52,387.42,1814.15,8.82,41.38,10.34,35.29,5.45,1.46,16.78,20.56,43.26,11.53,3.12,128.68,215.49,9.84
"2109","華豐",44.35,141.28,126.76,82.96,-0.96,4.88,74.79,3.58,101.95,1.63,0.73,-1.46,-3.82,-3.50,-2.91,-0.76,12.91,75.73,2.55
"2114","鑫永銓",12.95,207.86,477.16,374.85,950.18,7.53,48.47,3.55,102.81,1.64,0.68,14.64,17.44,72.11,21.41,5.85,149.46,98.34,3.52
"2115","六暉-KY",34.17,389.66,423.90,316.68,25.77,3.97,91.93,3.35,108.95,3.87,0.79,6.51,9.42,36.26,7.93,2.54,57.10,84.26,5.53
"2201","裕隆",72.83,230.65,106.79,96.32,11.49,0.83,439.75,4.52,80.75,2.40,0.31,1.51,4.74,34.24,4.37,1.39,-20.75,0.00,-33.36
"2204","中華",13.53,892.02,332.71,253.61,295.47,11.13,32.79,6.51,56.06,5.18,0.52,6.10,7.06,31.15,11.62,2.64,38.24,85.06,0.45
"2206","三陽工業",62.29,216.57,131.00,97.18,6.00,11.71,31.16,6.32,57.75,2.84,0.85,2.45,5.05,13.68,2.31,1.26,2.80,76.09,-1.03
"2207","和泰車",74.61,188.51,103.83,92.84,223.71,1.24,294.35,15.45,23.62,4.12,0.73,5.35,20.51,278.21,7.33,18.36,5.78,56.51,2.45
"2208","台船",73.77,132.71,118.58,13.04,-39.81,9.89,36.90,8.37,43.60,1.23,0.57,-13.45,-50.14,-89.51,-23.82,-8.87,"NA",89.18,0.00
"2227","裕日車",21.62,1270.16,251.69,251.32,7700.66,33.53,10.88,"NA","NA",19.10,1.21,22.71,28.28,255.89,18.84,19.63,44.72,2.41,-18.86
"2228","劍麟",23.26,230.11,388.55,260.06,688.27,4.91,74.33,3.83,95.30,2.44,0.87,10.39,13.37,93.05,11.89,6.63,74.50,90.83,2.93
"2231","為升",40.47,260.69,149.72,126.11,57.03,3.15,115.87,3.80,96.05,2.78,0.61,15.92,27.40,111.48,27.30,9.48,30.64,87.02,1.54
"2233","宇隆",26.28,190.08,266.59,164.76,177.59,4.84,75.41,2.41,151.45,1.74,0.73,11.86,16.21,102.33,16.17,7.05,65.78,75.73,7.81
"2236","百達-KY",37.33,435.80,223.19,145.67,18.66,3.12,116.98,3.05,119.67,6.83,0.99,7.83,12.57,54.41,7.49,3.57,4.33,64.22,0.28
"2239","英利-KY",56.80,197.27,119.02,73.57,7.70,4.41,82.76,3.53,103.39,2.52,0.77,5.84,11.68,146.29,6.64,9.89,8.55,39.58,3.29
"2243","宏旭-KY",75.62,338.91,141.78,56.69,0.40,1.92,190.10,0.88,414.77,3.94,0.52,0.16,-3.45,-6.83,-1.66,-0.82,-3.30,-3.15,-4.30
"2301","光寶科",62.12,373.56,130.99,103.38,13.32,4.17,87.52,5.48,66.60,9.64,1.07,4.48,11.22,45.87,3.85,3.42,11.18,103.32,6.11
"2302","麗正",16.86,357.53,166.92,112.93,12.50,4.35,83.90,2.87,127.17,0.97,0.26,1.50,1.69,1.66,5.31,0.17,8.99,197.18,1.82
"2303","聯電",43.35,158.30,282.96,222.80,1.79,6.75,54.07,7.04,51.84,0.80,0.40,1.28,3.37,5.32,1.75,0.58,102.08,86.78,4.03
"2305","全友",14.51,434.55,500.75,433.24,33.49,8.57,42.59,2.57,142.02,1.06,0.21,-0.44,-0.57,0.85,-2.18,-0.10,-43.51,17.16,-3.96
"2308","台達電",46.76,370.71,195.10,151.13,4277.51,4.13,88.37,4.76,76.68,5.22,0.92,7.27,14.28,87.78,7.68,7.00,29.36,103.11,5.27
"2312","金寶",73.20,172.67,108.95,67.64,2.67,4.84,75.41,6.30,57.93,5.50,1.41,1.84,3.63,10.44,0.74,0.41,-2.91,38.84,-3.36
"2313","華通",59.26,147.01,163.61,122.71,9.37,3.76,97.07,6.69,54.55,1.93,0.89,4.90,10.36,32.88,4.72,2.01,28.39,82.92,5.34
"2314","台揚",53.37,510.13,154.68,105.28,5.59,4.82,75.72,4.71,77.49,14.64,1.37,1.09,1.88,3.58,0.65,0.23,9.04,56.83,6.15
"2316","楠梓電",40.74,480.85,363.86,318.31,15.17,3.99,91.47,6.43,56.76,2.76,0.46,2.70,4.20,20.74,5.44,1.34,3.45,42.43,0.37
"2317","鴻海",60.59,565.56,149.54,113.92,4.10,4.60,79.34,8.00,45.62,19.04,1.56,5.06,10.37,122.81,2.45,8.03,-2.22,46.83,-3.91
"2321","東訊",72.00,671.59,114.33,88.88,130.54,6.32,57.75,8.06,45.28,17.99,1.12,-1.58,-9.66,-1.63,-2.29,-0.32,14.51,112.18,16.17
"2323","中環",23.13,246.02,382.81,332.97,7.84,5.10,71.56,3.77,96.81,0.80,0.34,1.88,2.17,2.85,4.86,0.24,7.89,661.06,0.58
"2324","仁寶",71.70,615.07,132.29,103.06,5.47,5.08,71.85,12.61,28.94,50.14,2.54,3.08,8.65,26.75,1.00,2.05,0.00,44.84,-3.30
"2327","國巨",51.58,365.30,115.67,93.96,73.93,4.89,74.64,3.38,107.98,4.36,0.80,35.65,74.65,934.23,43.86,80.30,79.08,183.38,46.56
"2328","廣宇",45.77,675.53,166.31,137.15,51.07,3.32,109.93,9.34,39.07,14.33,1.24,6.31,11.01,33.95,4.97,2.27,13.77,71.86,5.93
"2329","華泰",67.14,102.15,69.50,51.57,-1.88,5.36,68.09,9.79,37.28,2.06,0.91,-0.06,-2.00,-6.56,-0.73,-0.20,2.61,83.56,0.95
"2330","台積電",19.74,163.20,279.46,248.76,131.28,8.19,44.56,6.02,60.63,0.97,0.51,17.34,21.95,153.30,34.05,13.54,168.54,113.11,9.06
"2331","精英",52.46,408.31,142.64,113.13,1.38,6.18,59.06,8.33,43.81,10.82,1.40,0.10,0.19,0.53,0.07,0.04,-6.10,63.27,-10.99
"2332","友訊",45.38,873.03,160.89,117.27,13.33,4.15,87.95,3.31,110.27,16.75,1.11,0.90,1.12,4.56,0.55,0.16,12.77,53.93,8.88
"2337","旺宏",46.89,201.45,182.00,90.76,65.63,7.25,50.34,1.65,221.21,2.08,0.72,17.65,32.11,50.35,24.34,4.94,50.08,100.94,5.83
"2338","光罩",33.40,271.69,140.06,100.08,37.54,5.37,67.97,6.00,60.83,2.95,0.83,4.31,5.77,8.06,5.05,1.02,-12.88,115.66,-3.34
"2340","光磊",26.13,262.66,280.89,217.04,29.94,3.32,109.93,3.08,118.50,1.80,0.53,6.72,8.85,17.51,12.17,1.47,34.79,96.04,0.90
"2342","茂矽",36.85,779.20,204.72,181.85,9.97,5.17,70.59,5.55,65.76,5.79,0.58,6.29,10.12,11.95,9.90,1.54,20.08,144.53,1.18
"2344","華邦電",33.47,151.61,227.86,156.31,47.05,7.72,47.27,3.36,108.63,1.06,0.55,8.55,12.31,21.09,15.09,1.87,82.17,78.21,5.19
"2345","智邦",54.07,1063.37,172.96,106.70,1311.33,6.12,59.64,5.20,70.19,47.01,2.10,14.37,29.63,62.28,6.85,5.33,17.03,34.46,-1.91
"2347","聯強",66.54,699.04,120.87,74.22,1237.79,6.71,54.39,9.42,38.74,55.63,2.68,5.01,14.25,47.83,1.72,3.96,-0.65,44.11,-9.03
"2348","海悅",39.85,186573.04,213.39,156.15,221.04,4.21,86.69,0.84,434.52,1441.27,0.53,21.99,33.18,55.16,40.73,5.39,-5.00,348.68,-24.11
"2349","錸德",44.26,143.24,146.93,97.26,-5.88,5.12,71.28,3.06,119.28,0.76,0.40,-4.71,-8.89,-8.20,-13.19,-1.01,0.00,83.04,0.00
"2351","順德",47.07,163.75,173.80,91.48,18.96,4.75,76.84,3.02,120.86,2.25,0.94,8.45,15.21,62.60,8.53,4.55,45.64,104.27,8.12
"2352","佳世達",66.73,278.26,107.92,66.31,7.61,5.54,65.88,6.04,60.43,7.60,1.36,4.49,11.50,28.54,2.86,2.05,14.61,52.66,16.01
"2353","宏碁",61.69,1746.21,141.82,89.02,25.26,5.13,71.15,5.27,69.25,60.92,1.55,1.95,4.96,13.83,1.20,1.01,-2.46,20.94,-7.34
"2354","鴻準",36.30,1345.06,191.04,153.46,19.91,3.34,109.28,35.72,10.21,19.13,0.76,5.16,7.82,80.12,6.44,6.47,20.97,166.68,5.15
"2355","敬鵬",33.00,217.00,203.00,150.00,7.00,4.95,73.73,4.68,77.99,2.71,0.83,1.00,1.00,9.00,1.00,0.41,26.00,116.00,3.00
"2356","英業達",71.95,214.72,119.34,88.69,5.60,5.92,61.65,11.21,32.56,16.72,2.46,3.25,9.12,22.67,1.05,1.81,-3.93,33.25,-0.11
"2357","華碩",50.99,1072.53,156.69,95.01,35.65,4.10,89.02,2.90,125.86,22.15,1.03,1.60,3.04,120.04,1.49,5.70,3.18,58.32,-3.15
"2358","廷鑫",51.99,314.98,331.39,147.73,-0.41,6.08,60.03,2.81,129.89,3.72,1.05,4.53,6.61,59.69,3.02,0.77,5.33,9.23,1.35
"2359","所羅門",21.59,875.95,338.65,273.45,6030.30,3.99,91.47,4.68,77.99,7.68,0.66,5.36,6.67,21.83,8.02,1.65,15.58,134.23,0.49
"2360","致茂",36.69,508.27,221.54,163.98,105.13,3.72,98.11,2.95,123.72,5.59,0.75,11.37,18.42,79.37,15.04,6.22,21.19,77.28,-3.89
"2362","藍天",62.78,936.76,134.24,89.28,3.68,10.72,34.04,1.86,196.23,2.15,0.18,1.94,3.46,34.65,7.36,2.32,-0.27,23.41,-2.73
"2363","矽統",1.47,825.55,1456.55,1338.58,0.00,6.28,58.12,1.09,334.86,0.29,0.03,-2.55,-2.58,-2.84,-78.54,-0.32,-397.03,-738.17,-4.65
"2364","倫飛",70.73,115.44,64.70,33.90,-7.05,9.49,38.46,3.15,115.87,2.53,0.81,-6.70,-22.99,-4.27,-9.24,-0.35,0.00,0.00,0.00
"2365","昆盈",32.07,568.20,180.63,162.07,10.15,9.33,39.12,5.64,64.71,3.25,0.43,2.16,2.90,5.13,4.74,0.40,22.20,172.34,7.18
"2367","燿華",55.50,122.24,111.95,81.62,584.00,3.79,96.30,7.88,46.31,1.63,0.87,3.50,6.76,11.81,3.27,1.06,35.53,65.21,8.21
"2368","金像電",66.73,150.99,118.67,82.99,2.11,3.41,107.03,5.46,66.84,3.23,0.96,2.20,3.30,5.86,1.11,0.42,7.26,142.97,3.21
"2369","菱生",27.11,153.94,266.79,225.05,-11.44,4.32,84.49,10.16,35.92,1.13,0.64,-2.04,-3.20,-6.10,-3.73,-0.55,63.94,128.32,5.38
"2371","大同",77.78,142.91,65.81,35.69,-7.04,6.67,54.72,3.63,100.55,0.83,0.32,-15.72,-51.31,-136.09,-54.92,-4.75,-20.85,8.03,-6.80
"2373","震旦行",49.66,572.67,170.21,139.36,5475.84,8.51,42.89,4.59,79.52,7.62,0.85,9.95,19.20,85.09,11.51,6.78,17.95,69.73,-1.71
"2374","佳能",31.91,212.51,168.22,124.85,-76.27,4.82,75.72,4.03,90.57,2.03,0.64,-3.52,-5.24,-18.22,-5.57,-1.64,-8.21,81.17,-4.20
"2375","凱美",42.20,509.81,181.32,159.85,190.21,2.33,156.65,3.48,104.88,2.40,0.29,27.73,54.08,318.20,96.08,19.11,4.94,229.52,-1.17
"2376","技嘉",32.37,597.70,264.33,151.40,699.22,9.74,37.47,5.03,72.56,15.22,1.63,6.90,10.66,46.45,4.21,4.04,-21.31,80.06,-18.04
"2377","微星",45.72,641.74,199.30,104.68,49733.08,7.59,48.08,5.19,70.32,24.12,2.27,11.60,20.92,84.64,5.10,7.15,0.34,49.76,-10.00
"2379","瑞昱",57.68,743.14,157.38,138.43,34.63,6.32,57.75,3.98,91.70,14.13,0.82,8.10,18.71,91.65,9.49,8.57,25.20,111.55,17.53
"2380","虹光",42.33,242.23,155.16,96.67,0.00,2.44,149.59,2.10,173.80,2.71,0.70,-13.68,-22.26,-20.17,-20.05,-2.05,0.00,64.96,0.00
"2382","廣達",78.58,323.19,120.60,92.79,3.99,5.45,66.97,7.25,50.34,20.79,1.56,3.22,10.95,49.65,1.49,3.92,3.42,42.79,1.80
"2383","台光電",45.75,274.84,225.40,194.72,86.89,3.02,120.86,7.58,48.15,4.64,1.04,8.33,14.74,88.44,7.66,5.48,28.98,139.31,2.72
"2385","群光",59.12,207.30,118.48,70.94,36.20,4.68,77.99,4.90,74.48,6.72,1.28,5.43,15.00,68.94,4.12,5.22,16.67,101.31,9.73
"2387","精元",42.23,224.03,174.85,139.32,16.84,2.66,137.21,5.25,69.52,3.12,0.80,1.10,1.66,17.23,1.21,0.62,5.81,304.94,0.88
"2388","威盛",53.92,296.52,242.20,191.05,3.41,14.23,25.65,2.81,129.89,2.26,0.57,1.34,2.03,1.96,1.62,0.14,0.00,0.00,0.00
