"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投資比率(%)"
"1708","東鹼",46.02,127.59,193.99,149.44,17.86,6.31,57.84,5.69,64.14,0.79,0.53,6.39,11.14,33.52,10.81,2.62,67.47,57.33,7.50
"1709","和益",34.75,238.64,240.18,80.80,14.42,12.03,30.34,2.66,137.21,3.79,1.17,3.40,4.79,9.43,2.68,0.69,34.72,55.28,7.07
"1710","東聯",28.46,302.90,125.22,91.40,3360.65,17.40,20.97,14.02,26.03,2.26,0.67,5.67,7.54,17.37,8.20,1.45,81.78,91.76,6.43
"1711","永光",37.16,188.86,185.24,87.83,14.82,5.19,70.32,2.39,152.71,2.03,0.75,5.63,8.42,15.05,6.72,1.24,15.78,113.01,1.74
"1712","興農",64.71,125.27,151.30,71.49,880.24,8.41,43.40,4.09,89.24,2.41,1.10,3.88,9.59,17.91,2.90,1.37,18.02,37.66,5.55
"1713","國化",6.82,513.62,3823.03,3257.77,0.00,4.74,77.00,3.58,101.95,1.49,0.27,3.17,3.42,5.62,11.55,0.51,-42.44,35.08,-3.05
"1714","和桐",60.13,159.52,135.89,86.60,2.71,8.97,40.69,9.85,37.05,3.51,1.34,1.63,2.16,6.55,0.63,0.53,0.25,30.51,-0.42
"1717","長興",54.34,237.23,217.53,160.92,9.31,3.38,107.98,4.82,75.72,2.91,0.90,5.21,10.10,26.32,5.07,1.94,24.81,83.27,4.32
"1718","中纖",92.00,"NA","NA","NA","NA","NA","NA","NA","NA",3.77,0.04,1.28,8.00,26.50,16.17,0.85,-0.54,81.87,-5.08
"1720","生達",33.08,190.52,232.31,166.50,37.10,3.39,107.66,2.97,122.89,1.66,0.58,5.94,9.06,20.65,10.00,1.73,37.82,107.64,4.28
"1721","三晃",49.48,153.42,138.92,101.53,1.36,3.80,96.05,5.88,62.07,3.10,1.15,1.02,0.63,0.56,0.27,0.06,29.30,215.84,13.47
"1722","台肥",23.68,164.17,239.14,126.52,47776.49,5.62,64.94,3.70,98.64,0.42,0.24,3.82,5.00,26.85,15.84,2.59,129.73,71.38,2.83
"1723","中碳",13.60,486.50,433.70,359.80,990.10,12.70,28.74,16.00,22.81,6.00,1.10,28.10,32.50,109.60,25.20,9.60,232.40,96.60,5.72
"1724","台硝",26.95,154.31,163.71,122.74,18.29,4.88,74.79,5.78,63.14,1.24,0.58,1.56,2.02,4.14,2.53,0.29,79.95,114.22,8.25
"1725","元禎",52.29,406.85,168.04,156.68,970.44,6.82,53.51,30.66,11.90,19.63,2.13,2.95,5.78,8.03,1.24,0.68,15.63,126.82,16.04
"1726","永記",17.54,610.49,591.73,425.11,2500.05,3.94,92.63,3.06,119.28,6.29,0.93,11.88,14.45,77.75,12.46,6.33,70.68,91.99,0.03
"1727","中華化",31.18,141.35,156.12,105.42,26.74,3.50,104.28,6.45,56.58,2.25,1.06,5.73,8.38,13.20,5.18,1.09,52.21,137.32,12.47
"1730","花仙子",29.06,359.24,282.90,200.88,15943.02,4.20,86.90,3.27,111.62,4.57,1.17,15.35,22.89,42.90,13.06,3.72,17.74,58.65,0.49
"1731","美吾華",34.22,294.45,164.42,137.47,11.85,2.54,143.70,4.55,80.21,2.64,0.59,2.71,3.81,5.25,4.20,0.48,14.08,66.26,4.51
"1732","毛寶",26.35,224.33,310.69,209.10,-1884.20,4.36,83.71,2.87,127.17,2.58,0.93,-1.43,-1.95,-2.17,-1.56,-0.21,8.19,117.59,1.67
"1733","五鼎",29.50,221.21,377.68,241.98,71.56,3.72,98.11,2.34,155.98,1.75,0.67,13.74,18.97,43.27,20.27,3.77,126.45,75.12,34.67
"1734","杏輝",38.74,142.19,183.19,116.55,2308.87,5.70,64.03,2.58,141.47,0.88,0.50,26.58,10.50,27.46,12.60,2.01,24.36,48.24,4.13
"1735","日勝化",59.54,206.77,137.00,103.84,3.09,2.98,122.48,6.16,59.25,5.69,1.24,2.50,3.82,9.35,1.21,0.69,5.99,107.29,2.28
"1736","喬山",54.76,312.38,156.97,95.88,14.64,3.02,120.86,2.67,136.70,6.20,1.04,6.34,13.59,45.78,5.69,4.25,11.33,102.97,4.50
"1737","臺鹽",7.08,212.15,659.77,555.05,0.00,13.73,26.58,5.14,71.01,0.89,0.37,1.93,2.06,7.18,5.23,0.46,67.67,74.26,1.65
"1760","寶齡富錦",34.38,214.51,235.70,158.57,5.55,3.65,100.00,2.22,164.41,2.47,0.89,2.07,3.39,5.33,1.83,0.46,33.39,-943.05,10.58
"1762","中化生",43.71,113.48,125.64,61.09,10.22,8.48,43.04,1.70,214.70,0.47,0.34,3.50,5.64,14.65,9.28,1.25,27.34,74.16,0.82
"1773","勝一",28.90,260.51,201.67,110.16,484.01,6.35,57.48,6.20,58.87,4.71,1.42,11.47,15.72,49.13,8.05,4.05,37.95,84.53,0.53
"1776","展宇",45.53,493.90,239.13,172.15,17.50,4.10,89.02,5.78,63.14,8.16,1.17,5.88,10.37,25.10,4.65,1.62,14.13,106.37,0.58
"1783","和康生",12.39,464.80,1617.16,1438.21,3.03,3.20,114.06,1.68,217.26,1.12,0.23,0.62,0.54,0.49,1.11,0.04,-48.02,-32.66,-2.15
"1786","科妍",4.01,913.42,3815.74,3501.27,1012.74,8.38,43.55,1.42,257.04,1.66,0.25,5.01,5.37,6.27,20.12,0.93,147.64,59.29,2.88
"1789","神隆",16.03,230.41,346.15,193.67,17893.24,5.58,65.41,1.03,354.36,1.30,0.46,11.72,13.60,20.83,25.02,1.88,52.93,91.92,1.21
"1795","美時",25.64,409.18,1193.53,1023.52,4.61,5.46,66.84,1.72,212.20,1.37,0.43,1.10,1.12,2.98,1.80,0.20,-77.61,-12.72,-4.51
"1802","台玻",49.72,108.81,83.07,38.84,0.37,6.95,52.51,2.97,122.89,0.63,0.39,-0.47,-2.01,-1.77,-2.71,-0.38,5.08,40.91,1.93
"1805","寶徠",56.64,340.27,168.96,69.21,161.35,59.81,6.10,1.41,258.86,9.13,1.01,8.52,40.29,25.85,8.39,2.66,112.49,-25.23,89.96
"1806","冠軍",42.50,138.98,168.76,107.55,4.79,5.43,67.21,2.41,151.45,1.09,0.53,2.85,3.63,9.50,3.89,0.64,28.98,46.41,10.90
"1808","潤隆",77.12,749.98,143.39,28.66,1.53,2.72,134.19,0.06,6083.33,1.34,0.07,1.66,1.92,4.96,6.75,0.36,0.00,0.00,0.00
"1809","中釉",27.07,256.40,332.28,220.15,1737.31,3.09,118.12,2.17,168.20,1.99,0.59,2.78,17.03,10.70,4.40,0.75,-21.69,98.81,-4.86
"1810","和成",50.87,172.07,131.53,83.17,3.53,2.97,122.89,2.28,160.08,1.39,0.53,2.20,3.20,5.93,2.93,0.49,15.35,47.01,4.51
"1817","凱撒衛",20.73,260.26,371.30,242.39,9452.55,9.67,37.74,3.56,102.52,3.25,1.17,11.31,14.45,31.03,9.52,2.54,83.93,65.73,9.91
"1902","台紙",42.34,176.46,228.78,128.10,1.19,9.17,39.80,3.06,119.28,1.32,0.62,0.60,0.56,0.16,0.52,0.04,37.45,102.44,5.06
"1903","士紙",47.44,387.74,59.14,37.78,-11.06,28.88,12.63,6.45,56.58,1.42,0.28,-2.21,-4.47,-6.59,-8.51,-0.66,0.00,96.52,0.00
"1904","正隆",59.63,117.70,105.60,66.24,3.44,4.03,90.57,4.92,74.18,1.47,0.76,2.77,4.96,13.45,2.55,1.12,17.90,61.22,4.89
"1905","華紙",30.75,167.53,219.33,151.20,-17.35,7.25,50.34,5.45,66.97,1.53,0.72,-2.58,-3.50,-5.42,-3.39,-0.55,-3.92,5.85,-0.39
"1906","寶隆",33.09,381.46,81.88,80.63,1.36,26.68,13.68,50.46,7.23,0.61,0.13,0.30,0.01,0.01,0.03,0.00,0.00,2307.88,0.00
"1907","永豐餘",56.62,158.44,116.43,72.37,259.15,5.06,72.13,5.55,65.76,1.29,0.56,1.16,1.31,6.33,1.00,0.37,4.41,30.53,0.62
"1909","榮成",66.16,126.59,104.90,86.47,2.81,2.74,133.21,8.92,40.91,1.04,0.56,3.78,6.66,16.96,3.84,1.20,6.98,24.18,1.81
"2002","中鋼",53.17,118.24,109.92,33.18,8.77,25.69,14.20,3.33,109.60,0.72,0.50,3.19,5.65,15.01,5.68,1.05,40.22,50.61,5.30
"2006","東和鋼鐵",41.75,185.03,178.33,74.33,17.61,9.00,40.55,2.96,123.31,2.11,0.88,5.52,9.28,24.27,5.98,2.12,44.17,50.30,7.14
"2007","燁興",63.43,86.44,46.54,12.76,-3.10,40.26,9.06,5.44,67.09,0.59,0.46,-4.98,-16.04,-13.47,-13.92,-1.33,-8.36,-13.79,-2.79
"2008","高興昌",16.84,159.66,195.49,118.65,6812.19,12.94,28.20,4.95,73.73,0.51,0.26,89.19,244.42,192.87,404.17,13.04,-135.08,-272.64,-5.32
"2009","第一銅",26.67,445.72,181.49,63.77,490.14,14.96,24.39,2.65,137.73,3.35,0.62,0.88,0.98,1.23,1.16,0.12,24.83,0.00,3.72
"2010","春源",38.49,215.00,215.17,114.04,10.90,4.88,74.79,3.89,93.83,3.91,1.09,2.78,4.14,8.22,2.33,0.72,15.74,146.77,2.74
"2012","春雨",61.65,158.96,122.23,58.26,3.56,4.05,90.12,2.18,167.43,2.38,0.77,2.73,5.28,10.14,2.56,0.54,5.44,38.92,2.98
"2013","中鋼構",68.32,209.87,111.36,41.09,10.85,7.98,45.73,3.73,97.85,8.90,1.40,3.52,9.72,26.30,2.23,2.25,-12.64,33.62,-24.50
"2014","中鴻",75.34,120.45,70.26,14.01,1.49,45.16,8.08,5.26,69.39,2.28,1.08,1.05,1.56,0.98,0.36,0.10,25.41,49.66,10.27
"2015","豐興",19.02,208.53,334.82,134.61,629.42,28.41,12.84,5.28,69.12,3.93,1.53,7.31,9.12,29.73,4.84,2.49,74.72,121.23,2.88
"2017","官田鋼",36.81,204.75,130.61,42.95,1.38,13.73,26.58,3.74,97.59,1.94,0.73,0.16,-0.35,0.37,-0.31,-0.32,26.22,63.17,5.41
"2020","美亞",39.06,388.60,139.96,83.63,6.81,6.79,53.75,4.93,74.03,4.74,0.81,3.27,4.79,9.20,3.41,0.68,25.24,564.78,8.85
"2022","聚亨",53.39,116.14,107.65,43.15,-3.15,15.07,24.22,2.81,129.89,1.36,0.73,-2.52,-6.48,-10.08,-4.21,-0.65,11.26,42.96,4.65
"2023","燁輝",56.18,140.61,96.94,60.09,1.61,15.04,24.26,7.23,50.48,1.86,0.84,1.43,1.23,3.76,0.66,0.47,9.04,95.03,3.55
"2024","志聯",53.64,153.93,184.28,121.68,2.69,4.87,74.94,3.11,117.36,1.36,0.65,2.74,3.94,4.19,3.23,0.47,18.12,51.05,6.18
"2025","千興",40.97,127.47,105.56,34.61,-14.35,226.90,1.60,7.89,46.26,2.88,1.44,-11.01,-18.34,-10.36,-8.06,-1.19,-15.03,115.07,-3.50
"2027","大成鋼",63.13,583.11,314.49,55.06,1.88,13.34,27.36,1.57,232.48,7.87,1.01,2.25,2.42,6.90,0.82,0.29,0.00,0.00,0.00
"2028","威致",73.78,46.38,52.54,16.73,-338.66,18.85,19.36,8.01,45.56,2.43,1.46,-3.94,-17.29,-13.38,-3.40,-1.34,0.00,31.84,0.00
"2029","盛餘",19.51,321.90,549.65,359.16,183.71,14.22,25.66,7.32,49.86,5.09,1.54,5.23,6.52,20.76,3.38,1.59,103.50,160.12,5.08
"2030","彰源",72.35,178.74,146.41,55.94,1.46,11.38,32.07,2.82,129.43,3.54,1.18,1.54,1.26,2.69,0.29,0.15,12.33,40.03,6.98
"2031","新光鋼",55.47,315.57,149.07,98.27,4.33,3.14,116.24,2.65,137.73,3.89,0.70,3.40,6.19,12.70,3.86,1.20,21.87,68.13,13.70
"2032","新鋼",18.64,295.61,1069.37,733.09,49.50,5.22,69.92,7.86,46.43,5.41,1.62,1.99,2.55,3.81,1.20,0.32,282.86,191.97,13.01
"2033","佳大",26.27,218.22,203.88,91.45,-3.88,3.62,100.82,2.37,154.00,1.93,0.66,-1.27,-2.03,-2.73,-2.36,-0.24,17.82,106.17,-0.24
"2034","允強",41.75,323.61,246.63,106.58,2106.05,9.65,37.82,4.54,80.39,9.66,2.03,6.05,9.83,20.09,2.73,1.76,17.98,7.69,3.93
"2038","海光",55.04,108.36,130.57,50.66,-0.20,10.90,33.48,5.00,73.00,3.25,1.61,-0.23,-2.16,-1.37,-0.55,-0.37,27.04,46.27,7.93
"2049","上銀",57.28,127.98,106.86,65.67,17.80,2.57,142.02,1.93,189.11,0.95,0.47,7.70,17.31,98.66,15.37,7.96,24.87,53.66,9.98
"2059","川湖",18.23,413.87,655.13,608.55,111.38,4.33,84.29,4.64,78.66,2.45,0.52,20.81,26.55,175.82,37.02,14.89,220.75,174.94,17.91
"2062","橋椿",37.69,243.34,252.48,211.14,5579.31,5.02,72.70,5.66,64.48,2.51,0.76,13.41,20.05,68.07,15.27,5.55,42.43,126.70,6.86
"2101","南港",44.21,127.49,143.46,61.74,5.93,6.20,58.87,1.67,218.56,1.45,0.64,2.72,4.17,6.94,3.50,0.55,44.77,103.07,13.67
"2102","泰豐",29.41,146.33,327.90,251.91,17.69,4.15,87.95,4.86,75.10,1.16,0.63,5.25,7.17,19.23,7.70,1.50,60.10,194.44,6.46
"2103","台橡",47.40,220.89,142.69,89.73,12.37,7.17,50.90,5.13,71.15,3.36,1.00,5.42,9.66,26.73,4.98,1.90,39.19,89.70,4.99
"2104","國際中橡",38.95,220.41,191.69,144.70,6.02,5.70,64.03,4.90,74.48,2.07,0.70,3.16,3.56,33.72,3.05,1.50,37.18,121.74,5.25
"2105","正新",51.06,111.26,128.85,88.08,2139.00,11.85,30.80,5.32,68.60,1.27,0.82,12.48,26.21,71.76,14.01,5.72,71.18,88.15,14.05
"2106","建大",48.11,248.72,305.95,220.47,45.51,9.18,39.76,4.16,87.74,3.40,1.00,11.35,21.44,56.86,10.38,4.41,64.74,165.83,9.81
"2107","厚生",16.59,1260.38,455.77,209.65,447.30,19.85,18.38,0.36,1013.88,4.65,0.34,15.74,19.20,42.23,46.76,3.87,156.80,150.69,16.06
"2108","南帝",25.22,167.25,266.28,142.44,44.99,10.64,34.30,4.61,79.17,2.38,1.13,4.41,5.68,9.95,3.81,0.82,62.10,81.71,7.02
"2109","華豐",48.10,136.73,136.60,96.74,7.90,7.80,46.79,4.20,86.90,1.87,0.90,6.70,12.05,18.50,6.46,1.62,15.35,170.29,5.08
"2114","鑫永銓",21.93,199.90,292.28,239.34,242.61,6.59,55.38,5.34,68.35,1.95,0.74,17.95,23.26,83.05,24.01,7.11,109.54,181.83,6.88
"2115","六暉-KY",33.95,352.36,242.61,180.21,19.92,4.03,90.57,4.36,83.71,5.31,1.11,5.18,7.47,23.93,4.45,1.77,21.79,61.00,0.97
"2201","裕隆",56.30,223.76,100.19,87.23,9.13,2.07,176.32,7.24,50.41,2.51,0.53,1.50,3.04,-2.34,2.46,1.62,1.74,12.69,-0.17
"2204","中華",17.68,867.97,284.50,199.40,110.40,11.34,32.18,4.47,81.65,5.98,0.58,4.74,5.76,22.15,8.04,1.86,48.53,"NA",2.02
"2206","三陽工業",60.07,202.28,145.68,78.57,20.29,19.63,18.59,3.37,108.30,2.64,0.86,-0.60,-3.32,-3.08,-1.58,-0.56,-9.94,0.00,-3.98
"2207","和泰車",71.65,168.27,112.76,98.72,45.27,2.27,160.79,16.63,21.94,4.59,1.14,6.89,23.70,193.55,5.89,14.01,18.69,37.47,13.74
"2208","台船",47.98,164.10,161.21,6.49,22.61,65.00,5.61,9.69,37.66,2.42,0.93,1.72,3.20,6.75,1.76,0.59,"NA","NA",-1.83
"2227","裕日車",29.10,1724.03,350.62,333.62,519.24,66.44,5.49,14489.26,0.02,18.38,1.01,23.35,31.98,293.56,23.18,24.33,26.68,107.82,-7.92
"2228","劍麟",19.64,248.68,401.43,254.33,93.44,5.66,64.48,3.79,96.30,3.13,1.13,12.65,17.39,63.70,11.03,5.09,83.43,62.68,8.09
"2231","為升",29.04,222.12,326.98,243.36,103.40,4.07,89.68,3.07,118.89,2.04,0.75,21.01,28.16,70.36,24.39,6.00,94.73,102.93,4.90
"2233","宇隆",35.24,153.97,171.76,102.16,123.06,4.80,76.04,3.26,111.96,2.37,1.01,16.22,24.06,92.70,15.88,6.94,61.28,48.16,15.28
"2236","百達-KY",36.79,339.69,220.82,158.47,18.67,3.43,106.41,3.47,105.18,5.03,0.97,20.69,33.15,108.00,20.16,8.43,8.33,"NA",3.63
"2239","英利-KY",53.37,149.65,102.60,52.94,14.72,19.82,18.41,4.17,87.52,3.85,1.26,12.47,25.45,156.18,9.21,10.18,42.87,89.71,34.79
"2301","光寶科",62.69,272.97,135.09,108.92,17.25,4.48,81.47,7.14,51.12,5.76,1.00,4.63,12.29,49.55,4.17,3.83,18.58,107.28,12.11
"2302","麗正",24.35,437.82,112.29,68.54,12.95,5.67,64.37,3.23,113.00,0.92,0.30,1.33,1.62,1.75,4.12,0.16,0.00,49.54,0.00
"2303","聯電",28.21,148.35,184.21,147.59,18.63,7.47,48.86,7.42,49.19,0.77,0.43,4.35,6.16,11.71,9.78,1.01,90.18,86.40,5.02
"2305","全友",42.12,223.19,134.27,95.07,-1.37,9.14,39.93,1.55,235.48,1.30,0.36,-1.96,-5.01,-2.14,-8.04,-0.24,17.12,"NA",10.82
"2308","台達電",45.33,332.64,213.08,175.97,111.81,4.31,84.68,7.36,49.59,4.89,0.93,9.44,20.20,92.84,10.04,7.32,42.82,96.40,7.68
"2312","金寶",66.97,429.94,115.00,92.27,-20.83,4.63,78.83,10.59,34.46,7.42,0.98,-9.57,-27.44,-27.62,-9.79,-3.17,11.95,50.63,6.94
"2313","華通",56.84,164.73,192.96,151.48,11.55,3.88,94.07,6.69,54.55,1.84,0.78,5.48,11.51,22.09,6.00,1.56,44.62,73.71,8.32
"2314","台揚",60.19,294.98,117.37,74.02,-20.46,6.48,56.32,4.23,86.28,6.55,0.95,-12.20,-31.69,-26.39,-13.40,-2.28,3.39,-71.64,2.62
"2316","楠梓電",44.70,402.31,151.21,129.34,9.42,3.16,115.50,10.28,35.50,3.26,0.56,2.77,4.71,10.42,4.47,0.87,25.13,172.33,4.29
"2317","鴻海",65.15,247.15,133.09,109.60,17.76,5.68,64.26,10.57,34.53,10.07,1.81,5.25,14.44,103.82,2.72,8.16,12.71,87.52,13.07
"2321","東訊",81.86,295.32,103.13,78.48,1.66,6.29,58.02,5.47,66.72,25.24,1.92,2.74,6.57,0.65,0.57,0.02,10.00,12.53,20.80
"2323","中環",28.39,135.98,163.77,118.14,-11.03,4.93,74.03,4.04,90.34,0.58,0.35,-7.60,-11.57,-12.67,-23.32,-1.31,18.08,387.77,1.85
"2324","仁寶",70.26,544.60,130.27,106.85,9.83,4.02,90.79,12.91,28.27,33.00,2.14,1.00,2.70,9.88,0.42,0.57,0.25,37.36,"NA"
"2327","國巨",50.06,245.86,157.82,134.29,9.23,3.84,95.05,3.67,99.45,1.63,0.46,3.16,4.71,13.91,5.95,0.75,26.60,197.77,9.55
"2328","廣宇",41.15,361.73,183.81,129.83,10.70,3.10,117.74,9.88,36.94,4.47,0.80,2.83,4.29,13.39,3.16,0.63,13.86,77.39,5.22
"2329","華泰",67.70,100.42,55.19,39.21,0.39,5.88,62.07,8.37,43.60,1.50,0.68,-0.81,-6.35,-1.46,-3.02,-0.36,1.26,61.27,0.33
"2330","台積電",32.88,135.40,188.90,168.57,82.41,9.11,40.06,8.39,43.50,0.85,0.54,17.11,24.00,83.11,31.49,7.26,183.05,88.35,12.16
"2331","精英",47.09,402.95,169.22,137.15,143.18,6.76,53.99,9.51,38.38,9.84,1.78,10.23,19.40,54.93,5.71,3.44,6.72,120.78,1.93
"2332","友訊",44.41,1102.49,188.26,119.53,19.94,4.42,82.57,3.09,118.12,23.36,1.24,2.63,4.75,11.52,2.12,1.06,1.75,90.53,-2.76
"2337","旺宏",46.85,151.52,182.59,113.72,-17.97,6.71,54.39,2.59,140.92,0.78,0.38,-10.45,-19.96,-18.04,-28.64,-1.79,-4.28,45.83,-0.46
"2338","光罩",8.74,287.11,661.44,517.95,27.22,3.80,96.05,4.13,88.37,1.18,0.39,1.49,1.62,2.57,3.72,0.17,127.53,217.17,4.32
"2340","光磊",39.40,244.30,251.54,207.19,11.74,3.23,113.00,4.01,91.02,1.73,0.55,3.92,5.88,9.50,6.57,0.77,22.17,139.03,2.25
"2342","茂矽",46.33,165.32,65.10,49.53,-2549.96,4.98,73.29,5.27,69.25,0.93,0.31,-20.57,-37.62,-31.61,-68.46,-3.17,-14.86,"NA",-1.49
"2344","華邦電",35.54,174.07,179.24,118.07,4.19,6.86,53.20,3.47,105.18,1.23,0.59,0.89,0.82,1.51,0.86,0.06,58.05,149.23,5.83
"2345","智邦",47.67,528.68,187.36,123.10,214.58,6.64,54.96,5.91,61.75,15.53,1.66,4.11,7.83,13.11,2.46,1.06,21.02,61.89,8.60
"2347","聯強",65.17,728.22,126.61,84.14,1205.05,7.29,50.06,10.29,35.47,62.53,2.73,4.76,12.65,24.42,1.60,3.32,4.40,1.95,0.91
"2348","海悅",57.01,20243.46,200.23,112.10,68.78,2.41,151.45,1.20,304.16,410.16,1.01,39.62,92.48,39.52,38.76,4.18,-49.74,-12.08,-0.49
"2349","錸德",34.92,133.67,165.72,105.82,-9.46,5.61,65.06,2.97,122.89,0.60,0.35,-7.54,-12.73,-12.32,-23.56,-1.22,12.99,90.24,1.05
"2351","順德",54.26,145.66,165.65,87.96,12.23,5.11,71.42,3.71,98.38,1.95,0.96,6.37,13.19,38.30,6.08,2.69,38.11,85.01,7.22
"2352","佳世達",74.15,207.70,96.87,66.08,2.70,8.57,42.59,7.18,50.83,5.90,1.35,2.55,6.42,8.78,1.18,0.36,11.92,1.26,17.75
"2353","宏碁",70.47,1252.28,129.38,95.39,-22.28,5.50,66.36,8.56,42.64,58.71,1.89,-9.49,-31.46,-74.31,-5.70,-7.54,-7.89,92.64,-16.19
"2354","鴻準",27.27,412.15,283.60,267.99,54.35,3.21,113.70,18.14,20.12,5.34,0.93,7.07,10.78,62.59,7.43,5.39,57.73,294.59,14.73
"2355","敬鵬",37.00,197.00,188.00,148.00,70.00,5.88,62.07,6.25,58.40,2.75,0.92,8.00,13.00,57.00,9.00,4.39,37.00,172.00,9.00
"2356","英業達",71.14,232.01,124.85,95.08,14.48,7.38,49.45,11.34,32.18,13.55,2.15,3.44,10.58,24.88,1.35,1.97,15.61,162.90,0.16
"2357","華碩",53.74,1349.04,158.09,101.94,77.72,6.34,57.57,4.58,79.69,43.07,1.64,7.73,16.27,363.86,4.65,28.66,19.78,145.59,10.03
"2358","廷鑫",14.79,494.23,343.60,209.24,"NA",14.12,25.84,10.15,35.96,10.01,1.70,-14.05,-16.55,-12.98,-8.35,-1.54,"NA","NA","NA"
"2359","所羅門",10.46,1264.27,357.34,277.58,5850.63,7.17,50.90,16.39,22.26,10.66,0.76,1.99,2.17,6.48,2.50,0.47,15.72,405.21,5.36
"2360","致茂",31.73,360.41,229.49,177.19,100.66,3.41,107.03,3.79,96.30,3.71,0.84,10.11,14.72,37.61,11.85,3.21,30.80,100.44,1.61
"2362","藍天",74.95,4341.63,63.69,53.39,6.26,11.20,32.58,10.74,33.98,19.27,0.37,7.27,25.18,55.31,16.52,4.53,23.19,65.38,-187.03
"2363","矽統",1.68,906.48,1246.18,1190.53,"*****",5.74,63.58,2.32,157.32,0.54,0.06,-3.76,-3.89,-4.50,-63.48,-0.47,-390.42,-12.59,-5.45
"2364","倫飛",45.39,171.07,103.08,64.75,-18.87,8.38,43.55,2.77,131.76,1.70,0.54,-10.76,-19.21,-8.84,-21.32,-1.06,0.00,235.99,0.00
"2365","昆盈",37.76,488.92,211.36,157.88,17.19,5.95,61.34,4.93,74.03,9.43,1.22,0.10,0.09,2.41,0.04,0.01,26.22,197.33,12.23
"2367","燿華",47.33,121.59,122.90,100.94,338.94,3.81,95.80,11.04,33.06,1.29,0.74,1.91,2.66,5.03,1.87,0.44,33.80,82.51,6.60
"2369","菱生",24.88,141.32,190.97,154.79,52.48,4.43,82.39,11.66,31.30,1.21,0.70,4.30,5.59,11.19,5.81,0.97,95.05,126.31,9.96
"2371","大同",69.43,104.32,74.91,49.90,0.00,6.61,55.21,4.44,82.20,1.15,0.55,-1.31,-8.50,-21.13,-4.71,-0.70,5.53,42.78,2.03
"2373","震旦行",41.48,437.04,170.07,143.47,6107.32,8.38,43.55,5.51,66.24,5.22,0.89,9.98,16.80,42.41,11.10,3.90,35.33,98.70,5.84
"2374","佳能",40.76,250.35,166.36,136.42,25.74,6.17,59.15,9.20,39.67,6.65,1.62,2.33,4.15,11.39,1.55,1.08,55.63,83.62,16.65
"2375","凱美",19.47,1030.46,466.40,415.04,0.00,3.34,109.28,5.82,62.71,7.73,0.65,21.86,31.12,46.39,33.88,4.37,0.00,102.17,0.00
"2376","技嘉",37.57,529.52,214.48,123.59,105.49,9.82,37.16,5.29,68.99,11.85,1.56,7.26,11.20,43.61,4.62,3.77,14.22,141.77,2.09
"2377","微星",44.92,411.14,192.06,122.84,19134.46,6.45,56.58,5.82,62.71,12.59,1.82,5.04,8.89,32.32,2.75,2.34,18.85,"NA",10.15
"2379","瑞昱",42.79,676.52,200.23,178.82,79.59,6.08,60.03,4.69,77.82,9.15,0.93,10.16,16.31,64.51,10.77,6.02,31.32,138.93,10.82
"2380","虹光",18.91,343.07,399.86,229.69,-38.00,2.97,122.89,1.84,198.36,2.65,0.61,-5.23,-6.80,-11.33,-8.73,-1.14,76.87,99.21,10.23
"2382","廣達",76.51,338.37,126.41,103.89,13.65,4.70,77.65,9.23,39.54,18.33,1.58,3.69,14.77,62.70,2.17,4.84,12.31,10.45,16.80
"2383","台光電",52.60,152.25,137.55,113.21,21.71,3.04,120.06,8.50,42.94,3.31,1.16,6.24,12.70,33.05,4.97,2.69,18.83,65.96,5.90
"2385","群光",52.25,191.24,141.07,103.80,59.30,4.15,87.95,6.15,59.34,6.76,1.53,7.95,20.05,72.56,5.08,5.83,31.35,101.32,15.67
"2387","精元",44.91,196.95,179.45,136.80,7.26,2.59,140.92,4.34,84.10,2.97,0.93,0.90,10.39,5.45,0.78,0.30,11.11,78.70,4.45
"2388","威盛",66.63,173.16,100.58,77.74,-15.00,11.41,31.98,2.17,168.20,2.08,0.60,-12.40,-31.55,-22.84,-20.94,-2.57,0.00,0.00,0.00
"2390","云辰",24.36,375.24,149.24,65.59,8.03,4.56,80.04,1.09,334.86,1.25,0.25,1.87,2.13,4.03,6.16,0.24,10.50,12.82,2.71
"2392","正崴",60.71,167.38,112.84,82.34,12.11,5.69,64.14,9.32,39.16,5.36,1.52,3.26,7.72,59.70,1.93,4.19,22.96,75.05,17.64
"2393","億光",53.00,254.00,183.00,162.00,17.00,3.87,94.31,8.85,41.24,2.59,0.69,4.90,10.00,46.00,6.00,3.51,27.00,78.00,7.00
"2395","研華",29.47,252.33,210.11,150.66,45430.17,6.31,57.84,4.56,80.04,3.86,1.11,16.02,22.38,90.77,13.46,7.26,68.98,95.42,13.91
"2397","友通",16.72,1922.90,642.79,531.66,1210.44,6.21,58.77,3.54,103.10,15.10,0.69,7.60,9.01,27.07,10.96,2.21,0.00,77.23,-5.61
